CalendarMonth,Segment,Cohort,MOB,OpeningGBV,Coll_Principal,Coll_Interest,InterestRevenue,WO_DebtSold,WO_Other,ClosingGBV_Reported,Provision_Balance,Coll_Principal_Rate,Coll_Interest_Rate,InterestRevenue_Rate_Annual,WO_DebtSold_Rate,WO_Other_Rate,Coverage_Ratio,GBV_Runoff_Rate,DataType
2025-03-31,NRP-S,202101,33,382449.75,-36387.16,-4153.940000000001,4305.978203,7876.04,31.42,337076.37,72231.19,-0.09514232915566032,-0.01086140074611109,0.1325649206915629,0.02059365968993312,8.215458370674841e-05,0.2142873141774964,0.1186388015680492,Actual
2025-03-31,NRP-S,202101,34,585357.49,-72425.78,-6281.610000000001,6261.123450999999,16805.02,6.81,493262.24,107820.42,-0.1237291419983368,-0.01073123707702109,0.1259395849575946,0.02870898602493324,1.163391622442552e-05,0.2185864054787571,0.157331633357933,Actual
2025-03-31,NRP-S,202101,35,346442.77,-40988.12,-3811.16,3886.955541,4334.38,243.79,297061.39,78008.9,-0.1183113736216807,-0.01100083572244847,0.1321019539640261,0.01251109959662313,0.0007036948700069566,0.2626019490449432,0.1425383476757215,Actual
2025-03-31,NRP-S,202101,36,199882.69,-19541.99,-2447.38,2611.208564,6796.86,1.02,169369.74,40653.11,-0.09776729540712105,-0.01224408176615994,0.1538145950894594,0.03400424519001621,5.102993160638373e-06,0.240025815709465,0.1526542893734318,Actual
2025-03-31,NRP-S,202101,37,239197.1,-11398.82,-2889.26,2998.865353,10714.04,0.03,217182.03,55451.77,-0.04765450751702258,-0.01207899259648215,0.1476155902047901,0.04479168016669099,1.254195807557868e-07,0.2553239326476505,0.09203736165697653,Actual
2025-03-31,NRP-S,202101,38,269186.78,-17078.82,-3680.88,3781.096322,4386.78,0.0,244152.52,50099.6,-0.0634459834914627,-0.0136740741874471,0.1653846445220028,0.01629641693399654,0.0,0.2051979639612157,0.0929995893557624,Actual
2025-03-31,NRP-S,202101,39,177798.99,-9722.05,-1929.88,2181.272193,7289.56,2.27,160305.4,58261.99,-0.05468000689992671,-0.01085427988089246,0.1444480701611228,0.04099888306452135,1.276722663047748e-05,0.3634437143103101,0.09838970401350407,Actual
2025-03-31,NRP-S,202101,40,313940.63,-16837.01,-3503.82,3936.216029,11962.81,0.0,282978.27,88202.45,-0.05363119134977846,-0.01116077265946749,0.1476259042154234,0.03810532583820068,0.0,0.3116933678335089,0.09862488968057445,Actual
2025-03-31,NRP-S,202101,41,337976.85,-17740.93,-3970.91,4512.249321,12866.11,0.0,303232.31,92225.51,-0.0524915537854146,-0.01174905914413961,0.1571944849004666,0.0380680215227759,0.0,0.30414143532396,0.1028015380343357,Actual
2025-03-31,NRP-S,202101,42,306783.53,-27928.6,-4382.88,4276.667638,11242.04,0.0,262631.02,40325.27,-0.09103682978026886,-0.01428655573524433,0.1641362967299303,0.03664486160648846,0.0,0.153543439004273,0.1439207313378262,Actual
2025-03-31,NRP-S,202101,43,216630.0,-18366.9,-2811.440000000001,2934.131005,5867.86,0.0,192436.38,46383.71,-0.08478465586483866,-0.01297807321238979,0.1594748019627639,0.02708701472556894,0.0,0.2410339978334658,0.1116817615288741,Actual
2025-03-31,NRP-S,202101,44,91727.28,-6675.82,-1194.76,1183.404673,4760.73,0.0,79904.19,20444.1,-0.07277900314933572,-0.01302513276312129,0.1519028544830692,0.05190091758962001,0.0,0.2558576715438827,0.1288939342799655,Actual
2025-03-31,NRP-S,202101,45,64524.76,-5497.48,-766.6800000000001,751.5098780000001,0.0,0.0,59015.62,13649.32,-0.08519954200527054,-0.01188195043267112,0.1371322071883223,0.0,0.0,0.2312831755389505,0.08538024783044523,Actual
2025-03-31,NRP-S,202101,46,54304.19,-5314.01,-692.14,667.057107,0.0,0.0,48622.14,15287.62,-0.09785635325745584,-0.01274560950085067,0.1446308191991292,0.0,0.0,0.314416847962677,0.1046337308410271,Actual
2025-03-31,NRP-S,202101,47,56559.10999999999,-6407.389999999999,-671.54,675.220427,1636.4,0.0,44742.37,9640.92,-0.1132866128904787,-0.01187324199408371,0.1405640222295326,0.02893256276486671,0.0,0.215476292382366,0.2089272621156875,Actual
2025-03-31,NRP-S,202101,48,56470.29,-8809.359999999999,-847.4300000000001,660.683857,712.56,547.49,44137.0,7644.25,-0.1559999072078433,-0.01500665217054844,0.137754199714804,0.01261831664048476,0.009695186619371,0.1731936923669484,0.2184031638583758,Actual
2025-03-31,NRP-S,202101,49,29735.56,-2626.55,-417.59,401.420362,625.98,0.0,26631.69,4728.99,-0.08833026854042769,-0.01404345504170764,0.1589477728501368,0.02105156250630558,0.0,0.1775700302909804,0.1043824296566131,Actual
2025-03-31,NRP-S,202101,50,14484.1,-977.8000000000001,-164.6,188.158797,0.0,0.0,13515.32,3305.94,-0.0675085093309215,-0.01136418555519501,0.1529551780027532,0.0,0.0,0.2446068609548275,0.0668857574857947,Actual
2025-03-31,NRP-S,202201,22,186091.85,-19143.48,-2906.85,3112.176765,12241.46,1.36,152955.58,20881.79,-0.1028711359471143,-0.01562051212882241,0.1969101365153994,0.06578181688236212,7.308219032698102e-06,0.1365219235545378,0.1780640581519286,Actual
2025-03-31,NRP-S,202201,23,59796.79,-5189.99,-722.0,750.67,10772.03,97.73,43109.31,16941.15,-0.08679378943250966,-0.01207422672688617,0.1478095040046086,0.1801439508709414,0.00163436866761577,0.3929812376955233,0.2790698296681143,Actual
2025-03-31,NRP-S,202201,24,71431.62,-9837.08,-1043.03,1026.74924,6403.36,4.16,55158.17,14308.82,-0.1377132423988144,-0.01460179679531278,0.1692407966866684,0.0896432140276253,5.823751442288444e-05,0.2594143351746441,0.2278185767031463,Actual
2025-03-31,NRP-S,202201,25,51663.38,-4832.4,-625.02,643.092975,9778.82,0.0,37067.43,15640.97,-0.09353627269450818,-0.01209793087482855,0.1465622488745038,0.1892795244910418,0.0,0.4219599254655637,0.2825202299965662,Actual
2025-03-31,NRP-S,202201,26,73262.42,-8176.4,-1156.16,1113.540482,2861.01,0.0,62182.45,13942.27,-0.1116042849799392,-0.0157810784847129,0.1789599791957767,0.03905153556216134,0.0,0.2242155141844685,0.1512367459333175,Actual
2025-03-31,NRP-S,202201,27,78453.87,-7142.98,-1021.18,1157.926294,3082.56,0.0,67415.08,13711.66,-0.09104687888564325,-0.01301631136870622,0.1737791685779501,0.03929136956532546,0.0,0.2033915853841603,0.140704212551911,Actual
2025-03-31,NRP-S,202201,28,89847.01,-11368.65,-1401.67,1394.799786,486.56,0.0,77984.9,12202.68,-0.1265334260984311,-0.01560063044947183,0.1827845205044988,0.005415427847849361,0.0,0.1564749073218021,0.1320256511596769,Actual
2025-03-31,NRP-S,202201,29,186599.92,-13277.34,-2206.32,2245.242647,5788.86,5.24,162048.41,36661.36,-0.07115404979809209,-0.01182379928137161,0.1416716657159926,0.03102284288224775,2.808146970266654e-05,0.2262370855721448,0.1315729931717015,Actual
2025-03-31,NRP-S,202201,30,400913.46,-29432.64,-4274.05,4273.095993999999,26430.151429,39.99,342798.79,99815.37,-0.07341394823710833,-0.01066077951087,0.1254940636919337,0.06592482933598687,9.974721227867979e-05,0.2911777197346583,0.1449556470366449,Actual
2025-03-31,NRP-S,202301,12,2157736.16,-107966.43,-35607.86,38349.89543,94062.42,130.31,1910021.61,219014.26,-0.05003690071171629,-0.01650241612487043,0.2092652010583285,0.04359310547031848,6.039199899212886e-05,0.1146658544873741,0.1148029840682654,Actual
2025-03-31,NRP-S,202301,13,1480210.62,-83582.68000000001,-24030.18,26722.487153,61158.62,89.22,1314992.84,183755.04,-0.05646674795509844,-0.01623429779202638,0.2125614636069221,0.04131751196326371,6.027520597035035e-05,0.1397384338609783,0.1116177507225291,Actual
2025-03-31,NRP-S,202301,14,1520727.46,-84805.46,-24881.06,27317.644463,49383.48,253.94,1357188.84,194487.72,-0.05576637644196943,-0.01636128803776582,0.2115061650779865,0.0324735899751557,0.0001669858713539637,0.1433018856830565,0.1075397297027831,Actual
2025-03-31,NRP-S,202301,15,958835.97,-52405.1,-14901.53,17201.886926,50788.09,85.29,840624.5399999999,153638.68,-0.05465491662771058,-0.0155412713605227,0.2112335711229039,0.05296848636164536,8.895160660274354e-05,0.1827673029864201,0.1232863948564634,Actual
2025-03-31,NRP-S,202301,16,844281.5900000001,-53217.75,-13933.35,14737.58581,23467.8,2.33,763478.87,135615.08,-0.06303317593363607,-0.01650320244457776,0.2055276223219592,0.02779617639181259,2.759742753599542e-06,0.1776278104461489,0.09570588883739616,Actual
2025-03-31,NRP-S,202301,17,785457.26,-56474.92,-12280.14,13754.372404,30317.81,55.19,692899.91,125365.34,-0.0719006913246941,-0.01563438346728121,0.2061813558401514,0.03859893025878963,7.026480345983434e-05,0.1809284980279475,0.1178388114968852,Actual
2025-03-31,NRP-S,202301,18,654356.6799999999,-43335.04,-11045.6,11555.490457,23319.72,179.22,578678.98,97983.15,-0.06622541088753003,-0.01688009053411054,0.2079241877491922,0.03563762808992797,0.0002738873239591594,0.169322117074306,0.1156520630308228,Actual
2025-03-31,NRP-S,202301,19,467059.77,-37195.14,-7783.17,8180.895474,13616.95,32.13,412364.73,58828.74,-0.0796367882423271,-0.01666418411502237,0.206233661935816,0.02915461976097834,6.879205203222705e-05,0.1426619100037969,0.1171050120630172,Actual
2025-03-31,NRP-S,202301,20,346901.27,-28859.86,-5699.400000000001,5733.036877,14424.46,77.64,301228.97,45516.34,-0.0831932958907876,-0.0164294584450498,0.1945852945705235,0.0415808797702009,0.0002238100771438513,0.1511021333705055,0.131657920998675,Actual
2025-03-31,NRP-S,202301,21,290303.68,-29576.29,-4727.99,4961.426552,5932.59,74.73,254825.94,37092.3,-0.1018805204260587,-0.01628635916706257,0.2012265104574452,0.02043580708312068,0.0002574200919533642,0.1455593571046966,0.1222090605258603,Actual
2025-03-31,NRP-S,202404,11,2158163.25,-107347.86,-35096.95,38265.421545,81191.63,187.11,1901967.08,225175.95,-0.04974037992723674,-0.01626241666379965,0.2087629281433884,0.03762070825735727,8.669872401913988e-05,0.1183910869792762,0.1187102829222951,Actual
2025-03-31,NRP-S,202405,10,1885857.62,-95114.79999999999,-32143.71,34139.733335,51275.27,384.68,1697051.14,187570.47,-0.05043583300843252,-0.01704461124695087,0.2131485557094246,0.0271893643805411,0.0002039814649421943,0.1105272938327598,0.1001170385280728,Actual
2025-03-31,NRP-S,202406,9,2316218.0,-125837.08,-41365.44,44728.21385,61785.31,140.87,2069617.32,177952.11,-0.05432868581454768,-0.0178590443559285,0.2273700692005452,0.02667508412420593,6.081897299822383e-05,0.08598309855659694,0.1064669560464517,Actual
2025-03-31,NRP-S,202407,8,2396385.0,-112941.92,-41094.04,44884.477955,44781.06,345.92,2082746.27,161010.63,-0.04713012308122443,-0.0171483463633765,0.2205315634843666,0.01868692217652839,0.0001443507616680959,0.0773068867385368,0.1308799420794238,Actual
2025-03-31,NRP-S,202408,7,2599238.38,-147355.72,-48004.64,50202.62213700001,31795.43,139.97,2203281.53,134781.17,-0.05669188372018422,-0.01846873313712765,0.2274109963233079,0.01223259484187826,5.385038982072895e-05,0.06117292237274825,0.1523357199734792,Actual
2025-03-31,NRP-S,202409,6,2493074.98,-146780.69,-47309.1,51070.630369,14856.86,233.74,2334989.95,102696.83,-0.05887536122158669,-0.01897620423754764,0.2411943047949332,0.005959251173424395,9.375570405026486e-05,0.0439817010775571,0.0634096572578817,Actual
2025-03-31,NRP-S,202410,5,2414591.75,-118251.73,-46312.04,51070.203731,9464.25,313.95,2291331.86,80946.98999999999,-0.0489737985727815,-0.01918007050260153,0.249031938125505,0.003919606699559045,0.000130021979906127,0.03532748416460284,0.051047921455045,Actual
2025-03-31,NRP-S,202411,4,2481905.87,-133010.82,-48861.69,50966.760558,0.0,74.39,2350923.91,72044.12,-0.05359220976418416,-0.01968716484803672,0.2417869712940376,0.0,2.997293366327386e-05,0.03064502415137715,0.05277474926960061,Actual
2025-03-31,NRP-S,202412,3,2647507.97,-137851.36,-54363.65000000001,55396.899796,0.0,214.33,2510475.61,44341.14999999999,-0.0520683456148387,-0.02053389474782205,0.2463651960899327,0.0,8.09553748010058e-05,0.01766245002475846,0.05175899810416808,Actual
2025-03-31,NRP-S,202501,2,3795718.060000001,-203798.28,-81356.11,80353.939715,0.0,471.48,3585483.47,23789.42,-0.05369162745454281,-0.02143365463766821,0.2492552986350726,0.0,0.0001242136514217286,0.006634926697904984,0.05538730397694521,Actual
2025-03-31,NRP-S,202502,1,3835324.04,-173715.28,-62826.92,81772.623697,0.0,80.99000000000001,3680748.12,7527.35,-0.04529350797696875,-0.01638112434432007,0.2510365977754264,0.0,2.111685978950556e-05,0.002045059796159048,0.04030322298399588,Actual
2025-03-31,NRP-S,202503,0,115729.67,-86620.91,-9483.63,41876.241974,0.0,0.0,3515468.59,0.0,-0.7484762550519672,-0.08194640147163644,4.260437086539413,0.0,0.0,0.0,-29.37655417145837,Actual
2025-03-31,PRIME,202101,31,322424.15,-10735.49,-2168.23,2394.766199,0.0,6.86,311943.47,47820.76,-0.0332961721384704,-0.006724775423925287,0.08745139199455527,0.0,2.127632188841934e-05,0.1532994423637077,0.03250587773899671,Actual
2025-03-31,PRIME,202101,32,778773.1799999999,-49210.93,-6239.0,6687.507106,7924.7,41.14,722146.99,66376.67,-0.06319032455637469,-0.008011318520239745,0.1011077487571645,0.01017587688369032,5.282667798087243e-05,0.09191573311134343,0.07271204434646805,Actual
2025-03-31,PRIME,202101,33,795255.85,-44172.72,-5881.3,6681.850108,9803.05,1.62,741662.4,83078.81,-0.05554529400821132,-0.007395481592496302,0.09892840955889004,0.01232691340780454,2.037080267941443e-06,0.1120170174462127,0.06739145647278162,Actual
2025-03-31,PRIME,202101,34,1393205.8,-107508.84,-10780.62,10834.793566,34959.887143,4.14,1246868.01,137608.36,-0.07716651768173804,-0.007737995348569463,0.09156648393432128,0.02509312489439823,2.971563856538639e-06,0.1103632131840482,0.1050367361376187,Actual
2025-03-31,PRIME,202101,35,865846.0000000001,-60714.03999999999,-6315.17,6899.851809,23364.616786,10.44,782076.26,99298.24,-0.07012106078910105,-0.007293641132487762,0.09382752897669426,0.0269847256740806,1.205757143880089e-05,0.1269674647840608,0.09674900617430825,Actual
2025-03-31,PRIME,202101,36,440947.07,-27471.26,-3018.16,3436.671022,3837.6,0.18,409802.25,83757.24,-0.06230058405876243,-0.006844721748576308,0.09176618358108445,0.008703085383921476,4.082122600338403e-07,0.2043845293675181,0.07063165200303974,Actual
2025-03-31,PRIME,202101,37,209314.81,-8874.320000000002,-1539.2,1555.190907,14018.595,0.0,186284.53,41588.15,-0.04239700000205433,-0.007353516934611555,0.08748123815849282,0.06697373683209516,0.0,0.2232506907578424,0.1100269971341255,Actual
2025-03-31,PRIME,202101,38,345472.49,-20630.31,-2902.38,2909.312512,14473.750357,0.0,310304.99,44695.41,-0.05971621647790248,-0.008401189918190012,0.09915350599705423,0.04189552214996916,0.0,0.1440370327270599,0.1017953701610221,Actual
2025-03-31,PRIME,202101,39,121377.74,-6241.35,-858.93,970.834418,1706.12,0.0,113483.48,14081.54,-0.05142087832579516,-0.007076503484082008,0.0941753598391908,0.01405628412590315,0.0,0.1240844922979098,0.06503877893920249,Actual
2025-03-31,PRIME,202101,40,24662.48,-2107.87,-254.75,231.977354,0.0,0.0,22531.84,0.0,-0.0854686957678222,-0.010329455918464,0.1107490513865073,0.0,0.0,0.0,0.08639196058141758,Actual
2025-03-31,PRIME,202101,41,205188.46,-9216.300000000001,-1102.63,1314.658871,21923.32,0.0,174110.02,61178.79,-0.04491626868294641,-0.005373742753369268,0.07543819958129254,0.1068448001412945,0.0,0.3513800641686217,0.1514629039079488,Actual
2025-03-31,PRIME,202101,42,171187.73,-10449.97,-1263.63,1395.272542,8579.69,0.0,152255.57,23217.24,-0.06104391944446018,-0.007381545394637805,0.0959660424392453,0.05011860371067484,0.0,0.1524886084627315,0.1105929729893609,Actual
2025-03-31,PRIME,202101,43,235664.86,-18992.8,-1869.93,1900.102432,4801.556786,6.14,208725.74,26532.79,-0.08059241415966725,-0.007934700150035097,0.09493215830365644,0.02037451313700312,2.605394796661666e-05,0.1271179587146272,0.1143111450727105,Actual
2025-03-31,PRIME,202101,44,70601.98,-4331.96,-630.4999999999999,593.9472920000001,7677.17,2.1,58529.67000000001,8960.84,-0.06135748600818278,-0.008930344446430538,0.0990517599300811,0.1087387350892992,2.974420830690584e-05,0.153099103411996,0.1709910968502582,Actual
2025-03-31,PRIME,202101,45,112992.22,-7872.080000000001,-810.8499999999999,863.03333,0.0,0.0,105106.68,31651.72,-0.06966922147383245,-0.007176157792102854,0.08993116044740984,0.0,0.0,0.3011389951618679,0.06978834471966307,Actual
2025-03-31,PRIME,202101,46,85173.68000000001,-9010.380000000001,-653.67,658.957136,4845.01,0.0,71310.78,14431.4,-0.1057883139486283,-0.007674553923230743,0.09109256356370697,0.0568838871350868,0.0,0.2023733298107243,0.1627603738619725,Actual
2025-03-31,PRIME,202101,47,32027.05,-4866.46,-234.33,253.824942,0.0,5.58,27171.38,6183.280000000001,-0.1519484310918427,-0.007316627663178468,0.09331437002521707,0.0,0.0001742277231277935,0.227565916784499,0.1516115283799164,Actual
2025-03-31,PRIME,202101,48,335.73,-24.07,-3.83,4.092746,0.0,0.0,311.93,0.0,-0.07169451642689065,-0.01140797664790159,0.143534338749552,0.0,0.0,0.0,0.07089029875197334,Actual
2025-03-31,PRIME,202201,30,190626.02,-7227.96,-1543.91,1752.894386,0.0,8.72,183598.33,4177.29,-0.03791696432627613,-0.008099156662873199,0.1082691532386038,0.0,4.57440175270931e-05,0.0227523311350381,0.03686637322648834,Actual
2025-03-31,PRIME,202405,10,5391.78,-82.59,-51.0,55.78,0.0,0.0,5313.97,0.0,-0.01531776148136608,-0.009458842905311418,0.1218084781146546,0.0,0.0,0.0,0.01443122679337797,Actual
2025-03-31,PRIME,202407,8,4266.32,-167.96,-40.49,43.97,0.0,0.0,4101.84,0.0,-0.03936882371692701,-0.009490614862457575,0.1213484432303673,0.0,0.0,0.0,0.03855313244201081,Actual
2025-03-31,PRIME,202409,6,13307.96,-446.88,-125.93,137.23,0.0,0.0,12872.38,0.0,-0.03357990255456133,-0.009462757627765639,0.1214139943796916,0.0,0.0,0.0,0.03273078668706535,Actual
2025-04-30,NON PRIME,201912,64,415591.16,7484.52,447.75,0.0,0.0,2885.36,405376.82,440201.47,0.01800933398102116,0.00107738095295386,0.0,0.0,0.006942784827280735,1.085906860683352,0.02457785675710708,Actual
2025-04-30,NON PRIME,202001,52,12618.46,-73.91,0.0,0.0,0.0,0.09,12544.46,12544.46,-0.005857291618787079,0.0,0.0,0.0,7.132407599659546e-06,1.0,0.005864424026386594,Actual
2025-04-30,NON PRIME,202001,53,2543.95,0.0,0.0,0.0,0.0,0.0,2496.93,2737.46,0.0,0.0,0.0,0.0,0.0,1.096330293600541,0.01848306767035515,Actual
2025-04-30,NON PRIME,202001,54,22800.26,1079.78,-58.94,0.0,0.0,0.0,22674.83,22674.83,0.0473582318798119,-0.002585058240563923,0.0,0.0,0.0,1.0,0.005501253055886058,Actual
2025-04-30,NON PRIME,202001,55,10202.6,626.52,1.18,0.0,0.0,694.9,10135.37,10556.42,0.06140787642365671,0.0001156567933663968,0.0,0.0,0.06811008958500774,1.041542637318618,0.00658949679493476,Actual
2025-04-30,NON PRIME,202001,56,6886.63,-7.4,-7.19,0.0,0.0,0.0,6836.9,7119.58,-0.001074545895452493,-0.001044052025446409,0.0,0.0,0.0,1.041346224165923,0.007221238835250401,Actual
2025-04-30,NON PRIME,202001,57,7367.23,-0.27,-10.76,0.0,0.0,0.0,7320.49,7320.49,-3.664878115655409e-05,-0.001460521797201934,0.0,0.0,0.0,1.0,0.006344311226879001,Actual
2025-04-30,NON PRIME,202001,58,3282.83,0.0,0.0,0.0,0.0,0.0,3282.83,3287.56,0.0,0.0,0.0,0.0,0.0,1.001440830015566,0.0,Actual
2025-04-30,NON PRIME,202001,61,23179.4,-1346.33,-29.74,0.0,0.0,0.0,23179.4,22949.55,-0.05808303925036887,-0.001283035799028448,0.0,0.0,0.0,0.9900838675720683,0.0,Actual
2025-04-30,NON PRIME,202001,62,8722.189999999999,242.86,0.44,0.0,0.0,0.0,8722.189999999999,8722.189999999999,0.02784392451895683,5.044604623380138e-05,0.0,0.0,0.0,1.0,0.0,Actual
2025-04-30,NON PRIME,202001,63,7648.6,0.0,0.0,0.0,0.0,0.0,7648.6,8337.96,0.0,0.0,0.0,0.0,0.0,1.090128912480715,0.0,Actual
2025-04-30,NON PRIME,202101,32,308725.57,-34280.12,-5332.28,5112.59872,0.0,227.34,274257.58,161582.48,-0.1110375146444786,-0.01727190915867448,0.2014840702267281,0.0,0.000736382153250215,0.5891632238569304,0.1116460486249972,Actual
2025-04-30,NON PRIME,202101,33,171926.87,-23986.58,-3205.41,2740.775888,0.0,0.91,146560.4,99947.26000000001,-0.1395161791754831,-0.01864403161646577,0.1939551777877032,0.0,5.292948100549961e-06,0.6819526966356534,0.1475422079166567,Actual
2025-04-30,NON PRIME,202101,34,119777.87,-16686.72,-1699.28,1476.660751,0.0,2.59,101847.12,73310.17,-0.1393138816043398,-0.01418692785236538,0.1499946453979075,0.0,2.162335997459297e-05,0.7198060190607255,0.1497000238858815,Actual
2025-04-30,NON PRIME,202101,35,149879.67,-24722.66,-1731.36,1313.33621,0.0,486.15,123834.02,105584.35,-0.1649500562684719,-0.01155166674706449,0.1066116831477767,0.0,0.003243602017538469,0.8526279773522656,0.1737770706327283,Actual
2025-04-30,NON PRIME,202101,36,80901.13,-18768.31,-1032.69,329.054381,0.0,1032.99,60511.14999999999,72189.11,-0.2319907027256603,-0.01276484024388782,0.04948626760631567,0.0,0.01276854847392119,1.192988564917375,0.2520357873864062,Actual
2025-04-30,NON PRIME,202101,37,80242.84999999999,-2082.03,-134.53,0.0,0.0,90.74,78466.28,79987.65000000001,-0.02594661081953097,-0.001676535666417631,0.0,0.0,0.001130817262846472,1.019388838109823,0.02213991651592625,Actual
2025-04-30,NON PRIME,202101,38,77610.61,-550.74,-88.47,0.0,0.0,0.0,77013.97,79915.64,-0.007096194708429685,-0.001139921461769209,0.0,0.0,0.0,1.037677190255222,0.007687608691646663,Actual
2025-04-30,NON PRIME,202101,39,45578.1,-1752.79,2545.91,0.0,0.0,0.0,43435.76,45929.97,-0.03845684659957304,0.05585818627805898,0.0,0.0,0.0,1.057422962093906,0.04700371450323722,Actual
2025-04-30,NON PRIME,202101,40,58909.09,-282.48,-199.47,0.0,0.0,0.0,58478.99,53893.75999999999,-0.004795185259184959,-0.003386064867068903,0.0,0.0,0.0,0.9215918400779493,0.007301080359584549,Actual
2025-04-30,NON PRIME,202101,41,33484.25999999999,-172.36,-57.87,0.0,0.0,747.85,32605.36,34274.59,-0.005147493180377886,-0.001728274717733048,0.0,0.0,0.02233437441950338,1.051194956902791,0.0262481536100842,Actual
2025-04-30,NON PRIME,202101,42,41977.96,-179.74,-132.98,0.0,0.0,0.0,41839.02,43073.1,-0.004281770719682424,-0.003167852844683257,0.0,0.0,0.0,1.02949591075508,0.003309832111898602,Actual
2025-04-30,NON PRIME,202101,43,41967.75,-177.88,-37.39,0.0,0.0,0.0,41726.2,42328.69,-0.004238492652095954,-0.0008909221962101852,0.0,0.0,0.0,1.014439129371953,0.00575560996241151,Actual
2025-04-30,NON PRIME,202101,44,56749.31,7719.150000000001,385.87,0.0,0.0,0.0,55881.34,57202.83,0.1360219181519564,0.006799554038630602,0.0,0.0,0.0,1.023648144443208,0.01529481151400786,Actual
2025-04-30,NON PRIME,202101,45,28427.13,-110.74,-43.03,0.0,0.0,0.0,25990.88,26767.13,-0.003895574403747406,-0.001513694840105209,0.0,0.0,0.0,1.029866245390691,0.08570158155255221,Actual
2025-04-30,NON PRIME,202101,46,6609.4,-5.0,-5.42,0.0,0.0,0.0,6598.98,6914.740000000001,-0.0007564983205737283,-0.0008200441795019215,0.0,0.0,0.0,1.047849819214485,0.001576542500075523,Actual
2025-04-30,NON PRIME,202101,47,21441.26,228.44,0.02000000000000135,0.0,0.0,0.0,21344.52,21454.7,0.01065422461179986,9.327810026090513e-07,0.0,0.0,0.0,1.005161980686378,0.004511861709619921,Actual
2025-04-30,NON PRIME,202101,48,20578.0,-15.59,-24.13,0.0,0.0,0.0,20576.11,22675.27,-0.0007576052094469822,-0.00117261152687336,0.0,0.0,0.0,1.102019283528325,9.184566041400611e-05,Actual
2025-04-30,NON PRIME,202101,49,18286.05,-2.16,-50.0,0.0,0.0,0.0,18136.48,20185.51,-0.0001181228313386434,-0.002734324799505634,0.0,0.0,0.0,1.11297837287059,0.008179459205241138,Actual
2025-04-30,NON PRIME,202101,50,9663.51,0.0,0.0,0.0,0.0,0.0,9469.97,9469.97,0.0,0.0,0.0,0.0,0.0,1.0,0.02002791946197612,Actual
2025-04-30,NON PRIME,202101,51,14105.81,-1541.76,-1265.65,0.0,0.0,0.0,12233.7,12234.18,-0.1092996431966686,-0.08972543937568989,0.0,0.0,0.0,1.000039235881213,0.132719071077804,Actual
2025-04-30,NON PRIME,202201,23,698043.9299999999,-73145.55,-15891.12,13918.090635,0.0,246.71,617493.6799999999,286875.6,-0.1047864566346133,-0.0227652147909946,0.2425875537553919,0.0,0.0003534304782221944,0.4645806253434043,0.1153942417349006,Actual
2025-04-30,NON PRIME,202201,24,327791.9,-38279.42,-7975.59,6560.812712,0.0,232.0,284452.0,122400.63,-0.1167796397653511,-0.02433126016841783,0.243517979941949,0.0,0.0007077661162463137,0.4303032849127445,0.1322177271616534,Actual
2025-04-30,NON PRIME,202201,25,296251.99,-22793.95,-6294.349999999999,5936.265786,0.0,103.54,267940.92,131348.41,-0.07694108653919929,-0.02124660833501912,0.2437943693238989,0.0,0.0003494997620100375,0.4902140740578185,0.09556415131591187,Actual
2025-04-30,NON PRIME,202201,26,299271.55,-24669.97,-5454.92,5859.737767000001,0.0,1646.41,268910.72,145361.35,-0.0824333953561573,-0.01822732565123547,0.238223366588527,0.0,0.005501391629107411,0.540556174183015,0.1014491019944928,Actual
2025-04-30,NON PRIME,202201,27,329569.52,-22119.53,-6935.25,6340.586186,0.0,29.2,304946.26,161538.2,-0.0671164311554054,-0.02104335983497503,0.2340744332070919,0.0,8.860042639865484e-05,0.5297267787445565,0.07471340189468964,Actual
2025-04-30,NON PRIME,202201,28,292640.82,-20685.41,-5916.5,5243.558545999999,0.0,218.39,267868.22,144365.62,-0.0706853199768918,-0.02021761694079452,0.218003178696442,0.0,0.0007462731959266653,0.5389426935378896,0.08465189511155681,Actual
2025-04-30,NON PRIME,202201,29,266538.62,-20581.63,-5505.32,5115.33994,0.0,48.34,238792.97,130861.98,-0.07721819074474086,-0.02065486795121848,0.2334995053874994,0.0,0.0001813620855394239,0.5480143741250004,0.1040961718793321,Actual
2025-04-30,NON PRIME,202201,30,212497.06,-20615.35,-4313.08,3811.326244,0.0,142.75,189059.71,105310.28,-0.0970147539923611,-0.02029712787555743,0.2182201295804594,0.0,0.0006717740000732245,0.5570212712163791,0.1102949377276089,Actual
2025-04-30,NON PRIME,202201,31,190244.43,-14324.8,-3348.63,2893.795796,0.0,106.94,171877.02,109992.12,-0.07529681683716048,-0.01760172426598771,0.1850663846049702,0.0,0.0005621189540214133,0.6399466316090423,0.09654637457716912,Actual
2025-04-30,NON PRIME,202301,13,2792292.58,-177055.87,-74041.41,69990.392392,0.0,663.31,2546889.41,914422.12,-0.06340878146802223,-0.02651635094772196,0.3049643795216713,0.0,0.0002375503214638059,0.3590348746237866,0.08788590843155823,Actual
