Cohort,Segment,ForecastMonth,OpeningGBV,Coll_Principal,Coll_Interest,InterestRevenue,ClosingGBV,Principal_Rate,Interest_Rate,Revenue_Rate
202412,NRP-S,2026-12-01,483288.14824730693,-24897.15614671338,-9911.670792366724,8581.523773661605,448479.32130822685,-0.0515161736057576,-0.0205088223833181,0.0177565367675234
202412,NRP-S,2027-01-01,448479.32130822685,-23103.93857510696,-9197.782743301472,7963.43955828347,416177.5999898184,-0.0515161736057576,-0.0205088223833181,0.0177565367675234
202412,NRP-S,2027-02-01,416177.5999898184,-21439.87749190303,-8535.312478106795,7389.872856038856,386202.41001980857,-0.0515161736057576,-0.0205088223833181,0.0177565367675234
202412,NRP-S,2027-03-01,386202.41001980857,-19895.670401542437,-7920.556631105644,6857.617293222878,358386.18298716046,-0.0515161736057576,-0.0205088223833181,0.0177565367675234
202412,NRP-S,2027-04-01,358386.18298716046,-18462.68482067137,-7350.078571519012,6363.6974351838835,332573.41959497007,-0.0515161736057576,-0.0205088223833181,0.0177565367675234
202412,NRP-S,2027-05-01,332573.41959497007,-17132.910020514944,-6820.689191885964,5905.352152939073,308619.8203825691,-0.0515161736057576,-0.0205088223833181,0.0177565367675234
202412,NRP-S,2027-06-01,308619.8203825691,-15898.912245006159,-6329.429080197645,5480.019187809556,286391.4790573653,-0.0515161736057576,-0.0205088223833181,0.0177565367675234
202412,NRP-S,2027-07-01,286391.4790573653,-14753.793154328921,-5873.551976083269,5085.320827787514,265764.1339269531,-0.0515161736057576,-0.0205088223833181,0.0177565367675234
202412,NRP-S,2027-08-01,265764.1339269531,-13691.151261564728,-5450.509418564244,4719.050615562955,246622.4732468241,-0.0515161736057576,-0.0205088223833181,0.0177565367675234
202412,NRP-S,2027-09-01,246622.4732468241,-12705.0461468647,-5057.936499553735,4379.161013904788,228859.49060040567,-0.0515161736057576,-0.0205088223833181,0.0177565367675234
202412,NRP-S,2027-10-01,228859.49060040567,-11789.965249095749,-4693.638643460378,4063.751959442779,212375.88670784954,-0.0515161736057576,-0.0205088223833181,0.0177565367675234
202412,NRP-S,2027-11-01,212375.88670784954,-10940.793049318285,-4355.579338990973,3771.060240863314,197079.5143195403,-0.0515161736057576,-0.0205088223833181,0.0177565367675234
202412,NRP-S,2027-12-01,197079.5143195403,-10152.782473823829,-4041.8687545700477,3499.4496421405715,182884.8630911464,-0.0515161736057576,-0.0205088223833181,0.0177565367675234
202501,NON PRIME,2025-10-01,4363554.399999999,-252011.68321147695,-146081.31841514888,112186.83193227957,3965461.398373374,-0.057753762210797,-0.033477597624347,0.0257099652366611
202501,NON PRIME,2025-11-01,3965461.398373374,-229020.31465775036,-132754.1210896242,101951.87469950096,3603686.962625999,-0.057753762210797,-0.033477597624347,0.0257099652366611
202501,NON PRIME,2025-12-01,3603686.962625999,-208126.47992165125,-120642.7820988984,92650.66653292326,3274917.7006054497,-0.057753762210797,-0.033477597624347,0.0257099652366611
202501,NON PRIME,2026-01-01,3274917.7006054497,-189138.81814069723,-109636.37703372096,84198.02023549222,2976142.505431032,-0.057753762210797,-0.033477597624347,0.0257099652366611
202501,NON PRIME,2026-02-01,2976142.505431032,-171883.42656410942,-99634.10126953604,76516.52035398131,2704624.977597386,-0.057753762210797,-0.033477597624347,0.0257099652366611
202501,NON PRIME,2026-03-01,2704624.977597386,-156202.26782554158,-90544.34672476382,69535.8141522341,2457878.3630470806,-0.057753762210797,-0.033477597624347,0.0257099652366611
202501,NON PRIME,2026-04-01,2457878.3630470806,-141951.72252248408,-82283.86284767884,63191.967269881934,2233642.7776769176,-0.057753762210797,-0.033477597624347,0.0257099652366611
