ForecastMonth,Segment,Cohort,MOB,OpeningGBV,Coll_Principal,Coll_Interest,Coll_Rate,Coll_P_Approach,Coll_I_Approach,ScenB_Revenue,ScenB_Rev_Rate,ScenA_Revenue,ScenA_Rev_Rate
2027-03-31,NON PRIME,202503,24,2116244.74,-125087.9,-69196.23,-0.09180607815710388,CohortTrend,CohortTrend,69486.95,0.03283502549898836,73567.41243109942,0.0347631873764749
2027-03-31,NON PRIME,202503,24,2116244.74,-125087.9,-69196.23,-0.09180607815710388,CohortTrend,CohortTrend,69486.95,0.03283502549898836,74403.50146275361,0.0351582688223261
2027-03-31,NON PRIME,202503,24,2116244.74,-125087.9,-69196.23,-0.09180607815710388,CohortTrend,CohortTrend,69486.95,0.03283502549898836,74644.84545826593,0.0352723123405216
2027-03-31,NON PRIME,202503,24,2116244.74,-125087.9,-69196.23,-0.09180607815710388,CohortTrend,CohortTrend,69486.95,0.03283502549898836,74743.07900685562,0.0353187311439487
2027-03-31,NON PRIME,202504,23,2542064.76,-148537.38,-92283.2,-0.09473424272637336,CohortTrend,CohortTrend,87173.12,0.03429224989531738,90583.6592407623,0.0356338912627711
2027-03-31,NON PRIME,202504,23,2542064.76,-148537.38,-92283.2,-0.09473424272637336,CohortTrend,CohortTrend,87173.12,0.03429224989531738,92392.46732397657,0.0363454420114681
2027-03-31,NON PRIME,202504,23,2542064.76,-148537.38,-92283.2,-0.09473424272637336,CohortTrend,CohortTrend,87173.12,0.03429224989531738,92531.60640730076,0.0364001766844448
2027-03-31,NON PRIME,202504,23,2542064.76,-148537.38,-92283.2,-0.09473424272637336,CohortTrend,CohortTrend,87173.12,0.03429224989531738,92582.86817484144,0.0364203420902784
2027-03-31,NON PRIME,202505,22,2894976.14,-151210.35,-100895.76,-0.08708400270269584,CohortTrend,CohortTrend,100745.83,0.03480022809445331,99439.4990450147,0.0343489874306925
2027-03-31,NON PRIME,202505,22,2894976.14,-151210.35,-100895.76,-0.08708400270269584,CohortTrend,CohortTrend,100745.83,0.03480022809445331,106919.20862736448,0.0369326735201916
2027-03-31,NON PRIME,202506,21,3434331.17,-177338.15,-122920.63,-0.08742860403878873,CohortTrend,CohortTrend,123276.62,0.03589537930321379,121990.09621538203,0.035520772510527
2027-03-31,NON PRIME,202506,21,3434331.17,-177338.15,-122920.63,-0.08742860403878873,CohortTrend,CohortTrend,123276.62,0.03589537930321379,131690.85581439387,0.0383454155396417
2027-03-31,NON PRIME,202507,20,4224177.26,-214703.94,-160658.03,-0.08886037372399472,CohortTrend,CohortTrend,149755.94,0.03545209653441485,159603.49747366653,0.0377833333333333
2027-03-31,NON PRIME,202508,19,3354863.79,-190574.21,-100718.74,-0.08682705714260906,CohortTrend,CohortTrend,117856.44,0.035130022372681785,127261.16643399988,0.0379333333333333
2027-03-31,NON PRIME,202509,18,722706.56,-265659.75,-54139.86,-0.4425027081530849,CohortTrend,CohortTrend,30112.77,0.04166666205437515,27414.668842666644,0.0379333333333333
2027-03-31,NRP-L,202301,40,898557.84,-7782.81,-4104.41,-0.013229220725512785,CohortAvg,CohortAvg,6330.86,0.007045578724236606,9296.620080517881,0.0103461565484954
2027-03-31,NRP-L,202301,40,898557.84,-7782.81,-4104.41,-0.013229220725512785,CohortAvg,CohortAvg,6330.86,0.007045578724236606,7487.98199999997,0.0083333333333333
2027-03-31,NRP-L,202404,35,87421.17,-7356.01,-1331.13,-0.09937112486597925,CohortTrend,CohortAvg,1073.41,0.01227860482764072,1139.2782861455803,0.0130320640429038
2027-03-31,NRP-L,202404,35,87421.17,-7356.01,-1331.13,-0.09937112486597925,CohortTrend,CohortAvg,1073.41,0.01227860482764072,1107.9160401038976,0.0126733151718731
2027-03-31,NRP-L,202404,35,87421.17,-7356.01,-1331.13,-0.09937112486597925,CohortTrend,CohortAvg,1073.41,0.01227860482764072,1110.4972758293673,0.0127028416095251
2027-03-31,NRP-L,202404,35,87421.17,-7356.01,-1331.13,-0.09937112486597925,CohortTrend,CohortAvg,1073.41,0.01227860482764072,1114.689746662928,0.0127507987671971
2027-03-31,NRP-L,202405,34,302581.96,-4337.68,-3850.98,-0.027062618009348605,CohortTrend,CohortAvg,3136.84,0.010366910175345549,3902.1072519528075,0.0128960340264595
2027-03-31,NRP-L,202405,34,302581.96,-4337.68,-3850.98,-0.027062618009348605,CohortTrend,CohortAvg,3136.84,0.010366910175345549,3367.3129840233364,0.01112859796408
2027-03-31,NRP-L,202405,34,302581.96,-4337.68,-3850.98,-0.027062618009348605,CohortTrend,CohortAvg,3136.84,0.010366910175345549,3379.161947606164,0.0111677574816627
2027-03-31,NRP-L,202405,34,302581.96,-4337.68,-3850.98,-0.027062618009348605,CohortTrend,CohortAvg,3136.84,0.010366910175345549,3422.915179718031,0.0113123570873757
2027-03-31,NRP-L,202406,33,204036.98,-1609.55,-3036.22,-0.02276925486742648,CohortTrend,CohortAvg,3027.0,0.014835545987791037,3079.133769603331,0.0150910573642255
2027-03-31,NRP-L,202406,33,204036.98,-1609.55,-3036.22,-0.02276925486742648,CohortTrend,CohortAvg,3027.0,0.014835545987791037,3034.3389671431864,0.0148715147966961
2027-03-31,NRP-L,202406,33,204036.98,-1609.55,-3036.22,-0.02276925486742648,CohortTrend,CohortAvg,3027.0,0.014835545987791037,3028.6761700558523,0.014843761018497
2027-03-31,NRP-L,202406,33,204036.98,-1609.55,-3036.22,-0.02276925486742648,CohortTrend,CohortAvg,3027.0,0.014835545987791037,3027.4717423801762,0.0148378580313244
2027-03-31,NRP-L,202407,32,193567.64,-10586.88,-2967.05,-0.07002167304411006,CohortTrend,CohortAvg,2698.04,0.013938486825587168,2828.029241066398,0.0146100311036824
2027-03-31,NRP-L,202407,32,193567.64,-10586.88,-2967.05,-0.07002167304411006,CohortTrend,CohortAvg,2698.04,0.013938486825587168,2705.3107522480445,0.0139760486424696
2027-03-31,NRP-L,202407,32,193567.64,-10586.88,-2967.05,-0.07002167304411006,CohortTrend,CohortAvg,2698.04,0.013938486825587168,2699.054136107433,0.01394372600765
2027-03-31,NRP-L,202407,32,193567.64,-10586.88,-2967.05,-0.07002167304411006,CohortTrend,CohortAvg,2698.04,0.013938486825587168,2701.223293482112,0.0139549322060346
2027-03-31,NRP-L,202408,31,163357.95,-14365.77,-2712.52,-0.10454520272811944,CohortTrend,CohortAvg,2465.81,0.015094520958422897,2496.9454080236037,0.0152851171799328
2027-03-31,NRP-L,202408,31,163357.95,-14365.77,-2712.52,-0.10454520272811944,CohortTrend,CohortAvg,2465.81,0.015094520958422897,2487.859113216651,0.0152294951865927
2027-03-31,NRP-L,202408,31,163357.95,-14365.77,-2712.52,-0.10454520272811944,CohortTrend,CohortAvg,2465.81,0.015094520958422897,2487.8009033209178,0.0152291388531805
2027-03-31,NRP-L,202408,31,163357.95,-14365.77,-2712.52,-0.10454520272811944,CohortTrend,CohortAvg,2465.81,0.015094520958422897,2488.159515160417,0.0152313341050155
2027-03-31,NRP-L,202409,30,311447.95,-14838.46,-4694.49,-0.06271657912662451,CohortTrend,CohortAvg,4554.62,0.014624016629423952,4742.123745966776,0.0152260554162157
2027-03-31,NRP-L,202409,30,311447.95,-14838.46,-4694.49,-0.06271657912662451,CohortTrend,CohortAvg,4554.62,0.014624016629423952,4650.379902433702,0.0149314834226191
2027-03-31,NRP-L,202409,30,311447.95,-14838.46,-4694.49,-0.06271657912662451,CohortTrend,CohortAvg,4554.62,0.014624016629423952,4666.246294256743,0.0149824273823499
2027-03-31,NRP-L,202409,30,311447.95,-14838.46,-4694.49,-0.06271657912662451,CohortTrend,CohortAvg,4554.62,0.014624016629423952,4679.102269115394,0.0150237054670464
2027-03-31,NRP-L,202410,29,368466.51,-2536.18,-6732.45,-0.025154606316867167,CohortTrend,CohortAvg,5722.95,0.015531805047899739,5993.912439660179,0.0162671837927962
2027-03-31,NRP-L,202410,29,368466.51,-2536.18,-6732.45,-0.025154606316867167,CohortTrend,CohortAvg,5722.95,0.015531805047899739,5758.477428396644,0.0156282247425869
2027-03-31,NRP-L,202410,29,368466.51,-2536.18,-6732.45,-0.025154606316867167,CohortTrend,CohortAvg,5722.95,0.015531805047899739,5745.118666175437,0.0155919697184296
2027-03-31,NRP-L,202410,29,368466.51,-2536.18,-6732.45,-0.025154606316867167,CohortTrend,CohortAvg,5722.95,0.015531805047899739,5744.43339259353,0.0155901099196058
2027-03-31,NRP-L,202411,28,270694.83,-15200.14,-4006.08,-0.07095155825473283,CohortTrend,CohortAvg,3706.13,0.013691173931914399,3824.876327172236,0.0141298462448368
2027-03-31,NRP-L,202411,28,270694.83,-15200.14,-4006.08,-0.07095155825473283,CohortTrend,CohortAvg,3706.13,0.013691173931914399,3825.075233869642,0.0141305810453404
2027-03-31,NRP-L,202411,28,270694.83,-15200.14,-4006.08,-0.07095155825473283,CohortTrend,CohortAvg,3706.13,0.013691173931914399,3851.4502844321883,0.0142280156751874
2027-03-31,NRP-L,202411,28,270694.83,-15200.14,-4006.08,-0.07095155825473283,CohortTrend,CohortAvg,3706.13,0.013691173931914399,3865.81611813773,0.0142810858934311
2027-03-31,NRP-L,202412,27,40737.68,-351.73,-506.16,-0.02105888209637859,CohortTrend,CohortAvg,386.49,0.009487285481156512,504.4951980752498,0.0123839943284755
2027-03-31,NRP-L,202412,27,40737.68,-351.73,-506.16,-0.02105888209637859,CohortTrend,CohortAvg,386.49,0.009487285481156512,429.5526647970654,0.0105443575774827
2027-03-31,NRP-L,202412,27,40737.68,-351.73,-506.16,-0.02105888209637859,CohortTrend,CohortAvg,386.49,0.009487285481156512,447.915281339538,0.0109951102109776
2027-03-31,NRP-L,202412,27,40737.68,-351.73,-506.16,-0.02105888209637859,CohortTrend,CohortAvg,386.49,0.009487285481156512,458.69012424781613,0.0112596034984765
2027-03-31,NRP-L,202501,26,43312.91,-736.32,-757.91,-0.03449849017302231,CohortTrend,CohortAvg,712.19,0.016442903513063427,742.1253801787329,0.0171340457193648
2027-03-31,NRP-L,202501,26,43312.91,-736.32,-757.91,-0.03449849017302231,CohortTrend,CohortAvg,712.19,0.016442903513063427,737.8909485603747,0.0170362819898357
2027-03-31,NRP-L,202501,26,43312.91,-736.32,-757.91,-0.03449849017302231,CohortTrend,CohortAvg,712.19,0.016442903513063427,737.6970005694055,0.0170318041565299
2027-03-31,NRP-L,202501,26,43312.91,-736.32,-757.91,-0.03449849017302231,CohortTrend,CohortAvg,712.19,0.016442903513063427,737.6545042471789,0.0170308230097488
2027-03-31,NRP-L,202502,25,90524.22,-1454.32,-1710.47,-0.03496069891571559,CohortTrend,CohortAvg,1449.23,0.016009306680576756,1402.7023237154235,0.0154953262642354
2027-03-31,NRP-L,202502,25,90524.22,-1454.32,-1710.47,-0.03496069891571559,CohortTrend,CohortAvg,1449.23,0.016009306680576756,1451.3606014622596,0.0160328429392958
2027-03-31,NRP-L,202502,25,90524.22,-1454.32,-1710.47,-0.03496069891571559,CohortTrend,CohortAvg,1449.23,0.016009306680576756,1456.9735874057594,0.0160948482892839
2027-03-31,NRP-L,202502,25,90524.22,-1454.32,-1710.47,-0.03496069891571559,CohortTrend,CohortAvg,1449.23,0.016009306680576756,1459.1467250435962,0.0161188544352395
2027-03-31,NRP-L,202503,24,63073.86,-586.95,-868.14,-0.023069620283267905,CohortTrend,CohortAvg,1051.93,0.016677748912148394,1124.2514178664287,0.0178243636566151
2027-03-31,NRP-L,202503,24,63073.86,-586.95,-868.14,-0.023069620283267905,CohortTrend,CohortAvg,1051.93,0.016677748912148394,1100.6564621364198,0.0174502791193756
2027-03-31,NRP-L,202503,24,63073.86,-586.95,-868.14,-0.023069620283267905,CohortTrend,CohortAvg,1051.93,0.016677748912148394,1098.231229236281,0.0174118284379025
2027-03-31,NRP-L,202503,24,63073.86,-586.95,-868.14,-0.023069620283267905,CohortTrend,CohortAvg,1051.93,0.016677748912148394,1097.3056046780466,0.0173971531895788
2027-03-31,NRP-L,202504,23,42706.17,-838.88,-712.88,-0.03633573322075007,CohortTrend,CohortAvg,717.28,0.016795699544117394,710.4855440234818,0.0166366017843202
2027-03-31,NRP-L,202504,23,42706.17,-838.88,-712.88,-0.03633573322075007,CohortTrend,CohortAvg,717.28,0.016795699544117394,718.3592229148295,0.0168209704338935
2027-03-31,NRP-L,202504,23,42706.17,-838.88,-712.88,-0.03633573322075007,CohortTrend,CohortAvg,717.28,0.016795699544117394,718.9648905218593,0.0168351526377069
2027-03-31,NRP-L,202504,23,42706.17,-838.88,-712.88,-0.03633573322075007,CohortTrend,CohortAvg,717.28,0.016795699544117394,719.188031219183,0.0168403776601644
2027-03-31,NRP-L,202505,22,11916.87,-128.26,-198.62,-0.027430021473759468,CohortTrend,CohortAvg,199.69,0.01675691687498479,188.24701041833765,0.0157966823854198
2027-03-31,NRP-L,202505,22,11916.87,-128.26,-198.62,-0.027430021473759468,CohortTrend,CohortAvg,199.69,0.01675691687498479,201.00044769793195,0.0168668826376332
2027-03-31,NRP-L,202506,21,21027.23,-322.03,-353.74,-0.032137851728449254,CohortTrend,CohortAvg,340.62,0.016198995302757424,333.7421228618746,0.0158719014754618
2027-03-31,NRP-L,202506,21,21027.23,-322.03,-353.74,-0.032137851728449254,CohortTrend,CohortAvg,340.62,0.016198995302757424,344.8244784711385,0.0163989492896182
2027-03-31,NRP-L,202507,20,80900.59,-1123.18,-1477.13,-0.03214204000242768,CohortTrend,CohortAvg,1362.03,0.016835847550679173,1363.1749415,0.01685
2027-03-31,NRP-L,202507,20,80900.59,-1123.18,-1477.13,-0.03214204000242768,CohortTrend,CohortAvg,1362.03,0.016835847550679173,1363.1749414999917,0.0168499999999999
2027-03-31,NRP-L,202508,19,33056.81,-583.2,-498.11,-0.03271065780394418,CohortTrend,CohortAvg,507.55,0.015353871108555243,506.3201398333311,0.0153166666666666
2027-03-31,NRP-L,202509,18,11517.47,-58.95,-18.52,-0.006726303606608049,CohortTrend,CohortAvg,23.53,0.0020429833982636815,176.40924883333255,0.0153166666666666
2027-03-31,NRP-M,202101,74,103073.0,-19901.82,-1291.16,-0.20561136282052525,CohortAvg,CohortTrend,1344.11,0.01304036944689686,1052.1814523509217,0.010208119025845
2027-03-31,NRP-M,202101,74,103073.0,-19901.82,-1291.16,-0.20561136282052525,CohortAvg,CohortTrend,1344.11,0.01304036944689686,1170.639277878486,0.0113573804767348
2027-03-31,NRP-M,202101,74,103073.0,-19901.82,-1291.16,-0.20561136282052525,CohortAvg,CohortTrend,1344.11,0.01304036944689686,1235.0352192733337,0.0119821409998092
2027-03-31,NRP-M,202101,74,103073.0,-19901.82,-1291.16,-0.20561136282052525,CohortAvg,CohortTrend,1344.11,0.01304036944689686,1273.3033968741306,0.0123534135697431
2027-03-31,NRP-M,202201,54,54267.88,-3494.49,-695.45,-0.07720847027744589,CohortAvg,CohortTrend,677.71,0.012488234292550218,611.1353742491402,0.0112614565789034
2027-03-31,NRP-M,202201,54,54267.88,-3494.49,-695.45,-0.07720847027744589,CohortAvg,CohortTrend,677.71,0.012488234292550218,642.4319728352458,0.0118381623316637
2027-03-31,NRP-M,202201,54,54267.88,-3494.49,-695.45,-0.07720847027744589,CohortAvg,CohortTrend,677.71,0.012488234292550218,655.9757085910667,0.0120877341917736
2027-03-31,NRP-M,202201,54,54267.88,-3494.49,-695.45,-0.07720847027744589,CohortAvg,CohortTrend,677.71,0.012488234292550218,663.0299279696898,0.0122177230429803
2027-03-31,NRP-M,202301,45,4996117.74,-180892.47,-72802.6,-0.050778441022088484,CohortAvg,CohortTrend,72405.26,0.014492304578874874,68083.02063794437,0.013627184982623
2027-03-31,NRP-M,202301,45,4996117.74,-180892.47,-72802.6,-0.050778441022088484,CohortAvg,CohortTrend,72405.26,0.014492304578874874,69934.29848919628,0.0139977282619437
2027-03-31,NRP-M,202301,45,4996117.74,-180892.47,-72802.6,-0.050778441022088484,CohortAvg,CohortTrend,72405.26,0.014492304578874874,70726.83068040009,0.0141563578684597
2027-03-31,NRP-M,202301,45,4996117.74,-180892.47,-72802.6,-0.050778441022088484,CohortAvg,CohortTrend,72405.26,0.014492304578874874,71160.83874235327,0.0142432269305073
2027-03-31,NRP-M,202404,35,1190008.0,-60385.04,-18476.24,-0.06626953768378027,CohortTrend,CohortTrend,16400.12,0.013781520796498846,17194.616131207044,0.0144491601159043
2027-03-31,NRP-M,202404,35,1190008.0,-60385.04,-18476.24,-0.06626953768378027,CohortTrend,CohortTrend,16400.12,0.013781520796498846,16923.95121101958,0.0142217121322038
2027-03-31,NRP-M,202404,35,1190008.0,-60385.04,-18476.24,-0.06626953768378027,CohortTrend,CohortTrend,16400.12,0.013781520796498846,16995.017706081686,0.0142814314744789
2027-03-31,NRP-M,202404,35,1190008.0,-60385.04,-18476.24,-0.06626953768378027,CohortTrend,CohortTrend,16400.12,0.013781520796498846,17066.40814638534,0.014341423037816
2027-03-31,NRP-M,202405,34,1691890.1,-29693.2,-23958.09,-0.03171085994297147,CohortTrend,CohortTrend,22465.63,0.013278421571235625,24481.39358014344,0.0144698485913142
2027-03-31,NRP-M,202405,34,1691890.1,-29693.2,-23958.09,-0.03171085994297147,CohortTrend,CohortTrend,22465.63,0.013278421571235625,23369.673034891268,0.0138127606721567
2027-03-31,NRP-M,202405,34,1691890.1,-29693.2,-23958.09,-0.03171085994297147,CohortTrend,CohortTrend,22465.63,0.013278421571235625,23466.50975383395,0.0138699964931729
2027-03-31,NRP-M,202405,34,1691890.1,-29693.2,-23958.09,-0.03171085994297147,CohortTrend,CohortTrend,22465.63,0.013278421571235625,23607.933210892275,0.0139535855259702
2027-03-31,NRP-M,202406,33,1338692.95,-38174.51,-18620.15,-0.04242545686073868,CohortTrend,CohortTrend,17282.93,0.01291030179848187,19017.260985527988,0.0142058423371304
2027-03-31,NRP-M,202406,33,1338692.95,-38174.51,-18620.15,-0.04242545686073868,CohortTrend,CohortTrend,17282.93,0.01291030179848187,18162.931010085616,0.0135676601644056
2027-03-31,NRP-M,202406,33,1338692.95,-38174.51,-18620.15,-0.04242545686073868,CohortTrend,CohortTrend,17282.93,0.01291030179848187,18303.11178710787,0.0136723748243448
2027-03-31,NRP-M,202406,33,1338692.95,-38174.51,-18620.15,-0.04242545686073868,CohortTrend,CohortTrend,17282.93,0.01291030179848187,18447.79576802111,0.0137804533653674
2027-03-31,NRP-M,202407,32,2368935.24,-68691.58,-35457.16,-0.04396436772159293,CohortTrend,CohortTrend,31770.53,0.013411312164025217,34074.30768472776,0.014383807167615
2027-03-31,NRP-M,202407,32,2368935.24,-68691.58,-35457.16,-0.04396436772159293,CohortTrend,CohortTrend,31770.53,0.013411312164025217,33238.177499697325,0.0140308510500681
2027-03-31,NRP-M,202407,32,2368935.24,-68691.58,-35457.16,-0.04396436772159293,CohortTrend,CohortTrend,31770.53,0.013411312164025217,33516.63872093591,0.0141483980460926
2027-03-31,NRP-M,202407,32,2368935.24,-68691.58,-35457.16,-0.04396436772159293,CohortTrend,CohortTrend,31770.53,0.013411312164025217,33740.52758303444,0.014242908380659
2027-03-31,NRP-M,202408,31,1736296.22,-41085.33,-27133.0,-0.0392895689192942,CohortTrend,CohortTrend,25233.27,0.014532813991842936,26682.009683832046,0.015367199085322
2027-03-31,NRP-M,202408,31,1736296.22,-41085.33,-27133.0,-0.0392895689192942,CohortTrend,CohortTrend,25233.27,0.014532813991842936,26240.460587422873,0.0151128939204987
2027-03-31,NRP-M,202408,31,1736296.22,-41085.33,-27133.0,-0.0392895689192942,CohortTrend,CohortTrend,25233.27,0.014532813991842936,26450.542047292376,0.015233887940672
2027-03-31,NRP-M,202408,31,1736296.22,-41085.33,-27133.0,-0.0392895689192942,CohortTrend,CohortTrend,25233.27,0.014532813991842936,26601.269095924123,0.0153206974648163
2027-03-31,NRP-M,202409,30,1496388.17,-51502.74,-24244.31,-0.0506199203646471,CohortTrend,CohortTrend,21407.55,0.014306147582014098,22897.766564042486,0.0153020232471114
2027-03-31,NRP-M,202409,30,1496388.17,-51502.74,-24244.31,-0.0506199203646471,CohortTrend,CohortTrend,21407.55,0.014306147582014098,22265.42040843784,0.0148794416146967
2027-03-31,NRP-M,202409,30,1496388.17,-51502.74,-24244.31,-0.0506199203646471,CohortTrend,CohortTrend,21407.55,0.014306147582014098,22445.1157477648,0.0149995276611715
2027-03-31,NRP-M,202409,30,1496388.17,-51502.74,-24244.31,-0.0506199203646471,CohortTrend,CohortTrend,21407.55,0.014306147582014098,22575.927357019238,0.0150869458938714
2027-03-31,NRP-M,202410,29,1353539.96,-59979.2,-21901.2,-0.06049352248159707,CohortTrend,CohortTrend,18702.64,0.013817575064425878,19898.503475874644,0.014701083133057
2027-03-31,NRP-M,202410,29,1353539.96,-59979.2,-21901.2,-0.06049352248159707,CohortTrend,CohortTrend,18702.64,0.013817575064425878,19649.57916645401,0.0145171769930265
2027-03-31,NRP-M,202410,29,1353539.96,-59979.2,-21901.2,-0.06049352248159707,CohortTrend,CohortTrend,18702.64,0.013817575064425878,19888.43941952527,0.0146936477734468
2027-03-31,NRP-M,202410,29,1353539.96,-59979.2,-21901.2,-0.06049352248159707,CohortTrend,CohortTrend,18702.64,0.013817575064425878,20032.65943837147,0.0148001980217647
2027-03-31,NRP-M,202411,28,1509204.18,-64355.47,-26455.88,-0.06017167935487696,CohortTrend,CohortTrend,22387.19,0.014833771531165517,23543.779639738284,0.0156001288306386
2027-03-31,NRP-M,202411,28,1509204.18,-64355.47,-26455.88,-0.06017167935487696,CohortTrend,CohortTrend,22387.19,0.014833771531165517,23218.10134497603,0.0153843341097664
2027-03-31,NRP-M,202411,28,1509204.18,-64355.47,-26455.88,-0.06017167935487696,CohortTrend,CohortTrend,22387.19,0.014833771531165517,23413.844419239467,0.0155140336407228
2027-03-31,NRP-M,202411,28,1509204.18,-64355.47,-26455.88,-0.06017167935487696,CohortTrend,CohortTrend,22387.19,0.014833771531165517,23528.069044629872,0.0155897189766794
2027-03-31,NRP-M,202412,27,1730091.4,-26736.64,-28344.06,-0.03183687289584816,CohortTrend,CohortTrend,25535.0,0.014759335836245415,26226.764998479655,0.0151591788725611
2027-03-31,NRP-M,202412,27,1730091.4,-26736.64,-28344.06,-0.03183687289584816,CohortTrend,CohortTrend,25535.0,0.014759335836245415,26433.189058562246,0.0152784928348654
2027-03-31,NRP-M,202412,27,1730091.4,-26736.64,-28344.06,-0.03183687289584816,CohortTrend,CohortTrend,25535.0,0.014759335836245415,26729.62327498777,0.0154498330406057
2027-03-31,NRP-M,202412,27,1730091.4,-26736.64,-28344.06,-0.03183687289584816,CohortTrend,CohortTrend,25535.0,0.014759335836245415,26878.89206847402,0.0155361110219229
2027-03-31,NRP-M,202501,26,2638171.66,-84868.75,-45893.05,-0.04956531145513101,CohortTrend,CohortTrend,39061.28,0.014806193468092973,41339.479081786034,0.0156697457214691
2027-03-31,NRP-M,202501,26,2638171.66,-84868.75,-45893.05,-0.04956531145513101,CohortTrend,CohortTrend,39061.28,0.014806193468092973,40863.781182670755,0.015489432246676
2027-03-31,NRP-M,202501,26,2638171.66,-84868.75,-45893.05,-0.04956531145513101,CohortTrend,CohortTrend,39061.28,0.014806193468092973,41229.66591192677,0.0156281209964657
2027-03-31,NRP-M,202501,26,2638171.66,-84868.75,-45893.05,-0.04956531145513101,CohortTrend,CohortTrend,39061.28,0.014806193468092973,41413.05505977449,0.0156976347247148
2027-03-31,NRP-M,202502,25,2732581.5,-98005.32,-47216.38,-0.05314450822418289,CohortTrend,CohortTrend,43006.39,0.015738374134495164,43061.11538760631,0.0157584011264097
2027-03-31,NRP-M,202502,25,2732581.5,-98005.32,-47216.38,-0.05314450822418289,CohortTrend,CohortTrend,43006.39,0.015738374134495164,43883.40617766593,0.0160593219919208
2027-03-31,NRP-M,202502,25,2732581.5,-98005.32,-47216.38,-0.05314450822418289,CohortTrend,CohortTrend,43006.39,0.015738374134495164,44281.24667396651,0.016204913439532
2027-03-31,NRP-M,202502,25,2732581.5,-98005.32,-47216.38,-0.05314450822418289,CohortTrend,CohortTrend,43006.39,0.015738374134495164,44455.47973928712,0.0162686747821747
2027-03-31,NRP-M,202503,24,3720653.04,-88075.66,-62002.48,-0.04033650501310921,CohortTrend,CohortTrend,61505.05,0.01653071365127881,62617.24597643621,0.0168296385885087
2027-03-31,NRP-M,202503,24,3720653.04,-88075.66,-62002.48,-0.04033650501310921,CohortTrend,CohortTrend,61505.05,0.01653071365127881,62515.665116045326,0.0168023366984107
2027-03-31,NRP-M,202503,24,3720653.04,-88075.66,-62002.48,-0.04033650501310921,CohortTrend,CohortTrend,61505.05,0.01653071365127881,62461.501516166674,0.0167877791464712
2027-03-31,NRP-M,202503,24,3720653.04,-88075.66,-62002.48,-0.04033650501310921,CohortTrend,CohortTrend,61505.05,0.01653071365127881,62439.10704844594,0.0167817601848857
2027-03-31,NRP-M,202504,23,4756483.14,-113705.17,-79615.29,-0.040643570955662005,CohortTrend,CohortTrend,77288.1,0.016249001147515894,78137.53595691142,0.0164275860246004
2027-03-31,NRP-M,202504,23,4756483.14,-113705.17,-79615.29,-0.040643570955662005,CohortTrend,CohortTrend,77288.1,0.016249001147515894,77896.97190204114,0.0163770099902091
2027-03-31,NRP-M,202504,23,4756483.14,-113705.17,-79615.29,-0.040643570955662005,CohortTrend,CohortTrend,77288.1,0.016249001147515894,77878.46697474318,0.0163731195260251
2027-03-31,NRP-M,202504,23,4756483.14,-113705.17,-79615.29,-0.040643570955662005,CohortTrend,CohortTrend,77288.1,0.016249001147515894,77871.64936994915,0.0163716861971152
2027-03-31,NRP-M,202505,22,4333709.33,-123494.95,-70640.92,-0.044796698444009395,CohortTrend,CohortTrend,69210.09,0.015970173523382102,72099.48753762929,0.016636899719721
2027-03-31,NRP-M,202505,22,4333709.33,-123494.95,-70640.92,-0.044796698444009395,CohortTrend,CohortTrend,69210.09,0.015970173523382102,70172.38657369144,0.0161922226965996
2027-03-31,NRP-M,202506,21,4403971.5,-102091.67,-69927.01,-0.03905989854838979,CohortTrend,CohortTrend,71224.11,0.016172700027690914,73691.87470141427,0.0167330498622469
2027-03-31,NRP-M,202506,21,4403971.5,-102091.67,-69927.01,-0.03905989854838979,CohortTrend,CohortTrend,71224.11,0.016172700027690914,72680.64718188345,0.0165034326815883
2027-03-31,NRP-M,202507,20,5527886.23,-102993.28,-91590.22,-0.035200344562807684,CohortTrend,CohortTrend,85091.3,0.015393099000157968,86004.69659508317,0.0155583333333333
2027-03-31,NRP-M,202508,19,4864939.52,-108598.13,-58205.67,-0.03428692161829794,CohortTrend,CohortTrend,75762.63,0.015573190517279033,76622.79744,0.01575
2027-03-31,NRP-M,202509,18,2448275.89,-571519.34,-72654.27,-0.26311316164617377,CohortTrend,CohortTrend,102011.5,0.04166666853873237,38560.3452675,0.01575
2027-03-31,NRP-M,202509,18,2448275.89,-571519.34,-72654.27,-0.26311316164617377,CohortTrend,CohortTrend,102011.5,0.04166666853873237,38560.34526749975,0.0157499999999999
2027-03-31,NRP-S,201912,87,53342.14,-365.1,0.0,-0.006844494802795689,CohortAvg,NoMatch_ERROR,0.0,0.0,444.51783333333157,0.0083333333333333
2027-03-31,NRP-S,202001,86,0.06,-0.03,0.0,-0.5,CohortAvg,NoMatch_ERROR,0.0,0.0,0.000499999999999998,0.0083333333333333
2027-03-31,NRP-S,202101,74,395791.43,-41634.6,0.0,-0.10519328324011462,CohortAvg,NoMatch_ERROR,3592.7,0.009077255664681774,4213.972482963862,0.0106469523176989
2027-03-31,NRP-S,202101,74,395791.43,-41634.6,0.0,-0.10519328324011462,CohortAvg,NoMatch_ERROR,3592.7,0.009077255664681774,3518.403259448742,0.008889538764012
2027-03-31,NRP-S,202101,74,395791.43,-41634.6,0.0,-0.10519328324011462,CohortAvg,NoMatch_ERROR,3592.7,0.009077255664681774,3298.2619166666536,0.0083333333333333
