Cohort,Segment,CalendarMonth,OpeningGBV,Coll_Principal,Coll_Interest,InterestRevenue,ClosingGBV,Actual_Coll_Rate,Actual_Revenue_Rate,Actual_Principal_Rate,Actual_Interest_Rate
202411,NON PRIME,202506,7260528.91,-471988.39,-234077.38999999998,210778.158883,5587355.81,-0.0972471549596791,0.029030689292166182,-0.06500743896907092,-0.03223971599060818
202411,NON PRIME,202507,5587355.81,-363771.64999999997,-164664.95,169664.174,4867583.03,-0.09457722364024639,0.030365736453787793,-0.06510622598062177,-0.02947099765962462
202411,NON PRIME,202508,4867583.03,-281686.86,-124863.66,138481.220979,4397730.97,-0.0835220513947761,0.028449688505673008,-0.057869965086142554,-0.025652086308633547
202411,NON PRIME,202509,4395179.24,-305965.17,-135644.91,114327.333478,3628698.04,-0.10047601153121571,0.02601198432080326,-0.06961380942452758,-0.030862202106688143
202411,NRP-L,202411,65947.12,-21356.550000000003,-1960.52,14262.901334,2116086.89,-0.35357222574693187,0.21627785010171788,-0.3238435582933721,-0.029728667453559763
202411,NRP-L,202412,2116086.8899999997,-46714.04,-22388.940000000002,35394.470516,2082201.27,-0.032656021984050015,0.016726378620492283,-0.022075671949368776,-0.010580350034681234
202411,NRP-L,202501,2082201.27,-35029.229999999996,-36814.08,34489.37,2044978.61,-0.034503537691147404,0.016563898263302856,-0.01682317195013525,-0.017680365741012154
202411,NRP-L,202502,2044978.61,-42878.15,-33431.15,30362.33,1999031.6400000001,-0.037315451431543335,0.014847260431736252,-0.020967529826632268,-0.016347921604911067
202411,NRP-L,202503,1999031.64,-25997.8,-29421.7,31797.63,1975409.77,-0.027723173005906,0.015906516617215725,-0.013005196856213841,-0.014717976149692159
202411,NRP-L,202504,1975409.77,-46782.03,-31819.46,31821.65,1928629.85,-0.03978996722285118,0.016108885600985966,-0.02368219025260769,-0.016107776970243494
202411,NRP-L,202505,1928629.85,-44281.84,-28377.82,29404.32,1885374.4000000001,-0.03767423800891602,0.015246222596834742,-0.022960258548316046,-0.014713979460599968
202411,NRP-L,202506,1885374.4000000001,-34334.17,-30423.920000000002,28771.4,1796225.96,-0.034347602258734386,0.015260311161539055,-0.018210796752093375,-0.016136805506641014
202411,NRP-L,202507,1796225.96,-82042.69,-26992.6,27943.945,1697900.7,-0.06070243523259179,0.015557032145332094,-0.0456750385680875,-0.01502739666450428
202411,NRP-L,202508,1697900.7000000002,-31307.520000000004,-24468.260000000002,25006.758064999998,1657826.45,-0.032849848050595654,0.014728045088266938,-0.018438958179356427,-0.01441088987123923
202411,NRP-L,202509,1657826.4500000002,-80368.55,-26532.34,23601.825,1492169.2,-0.06448255786967326,0.014236607818629024,-0.04847826501983968,-0.016004292849833585
202411,NRP-M,202411,111644.2,-20745.54,-3588.41,28474.296336,3690406.6300000004,-0.21795982236426076,0.255045012065114,-0.18581834076467924,-0.03214148159958153
202411,NRP-M,202412,3690406.63,-68115.65,-47432.08,68304.01899899999,3643103.6500000004,-0.03131029764056109,0.01850853465407957,-0.018457491769680676,-0.012852805870880413
202411,NRP-M,202501,3643103.65,-97054.67,-71250.45999999999,66906.341609,3541449.71,-0.04619828206095646,0.018365203968050702,-0.02664065569476729,-0.019557626366189167
202411,NRP-M,202502,3541449.71,-72194.48,-65291.75,59186.041609,3463099.3200000003,-0.03882201958474231,0.016712376697564344,-0.02038557255130414,-0.01843644703343818
202411,NRP-M,202503,3463099.3200000003,-116877.23,-58725.76,62236.106577,3349657.7199999997,-0.05070688818708208,0.017971216192840807,-0.033749315049965124,-0.016957573137116957
202411,NRP-M,202504,3349657.7199999997,-94188.62,-61049.18,60848.15925900001,3255007.85,-0.04634437694129536,0.018165485654158126,-0.02811887896414682,-0.018225497977148543
202411,NRP-M,202505,3255007.85,-107004.0,-53371.09,57025.23075899999,3151425.46,-0.0492702621285537,0.017519229871903377,-0.03287365343834731,-0.01639660869020638
202411,NRP-M,202506,3151425.4599999995,-137123.02,-58646.88,53351.345365999994,2818097.46,-0.06212106314581847,0.016929274083480942,-0.043511427365316775,-0.018609635780501694
202411,NRP-M,202507,2818097.46,-102258.84000000001,-48379.5,48592.258205000006,2653070.55,-0.05345391425887734,0.01724293034386398,-0.036286481021845146,-0.017167433237032192
202411,NRP-M,202508,2653070.5500000003,-71228.81,-42184.87,45188.221292999995,2533118.1199999996,-0.04274808297125758,0.01703242354146971,-0.026847687861146396,-0.01590039511011119
202411,NRP-M,202509,2533066.76,-79814.63,-45337.42,40978.119999999995,2380922.29,-0.04940732395067235,0.01617727595935924,-0.031509090585516195,-0.017898233365156155
202411,NRP-S,202411,142034.87,-49595.14,-4018.75,28077.716335,2783576.27,-0.3774699128460497,0.19768185330123514,-0.34917580450490787,-0.028294108341141863
202411,NRP-S,202412,2783576.27,-74215.42,-44238.4,61398.980676,2726511.2399999998,-0.04255454440987888,0.022057588770865617,-0.026661895633993172,-0.015892648775885705
202411,NRP-S,202501,2726511.24,-115082.26000000001,-63455.270000000004,59420.913871,2607389.88,-0.06548204437257336,0.021793753496868032,-0.04220861381814806,-0.023273430554425295
202411,NRP-S,202502,2607389.88,-119471.98999999999,-56870.369999999995,50879.216947,2481905.87,-0.06763175747234242,0.01951346721764526,-0.04582053145040204,-0.021811226021940376
202411,NRP-S,202503,2481905.87,-133010.81999999998,-48861.69,50966.760558,2350923.91,-0.07327937461222088,0.020535331808534705,-0.053592209764184155,-0.019687164848036724
202411,NRP-S,202504,2350923.91,-115623.08,-50356.37,48774.314378,2233825.98,-0.07060179587011814,0.020746870696465886,-0.04918197458802484,-0.021419821282093302
202411,NRP-S,202505,2233825.98,-100225.65000000001,-43154.509999999995,44543.538693,2134685.4299999997,-0.06418591299578313,0.019940469442028784,-0.04486725953469303,-0.019318653461090105
202411,NRP-S,202506,2134685.43,-119176.6,-42609.119999999995,40690.682095,1793472.44,-0.07578902152341949,0.019061676031114333,-0.05582864731502852,-0.01996037420839097
202411,NRP-S,202507,1793472.44,-91397.84999999999,-35392.69,35014.870248,1589563.93,-0.07069556084173782,0.019523506169963782,-0.05096139085360018,-0.01973416998813765
202411,NRP-S,202508,1589563.9300000002,-76049.84,-28731.640000000003,29959.785161,1444547.28,-0.06591838052087655,0.018847801334420062,-0.04784320942662557,-0.018075171094250986
202411,NRP-S,202509,1444175.8900000001,-75430.67000000001,-29068.739999999998,26470.376375,1289490.97,-0.07235919857379698,0.018329052962516912,-0.05223094397455978,-0.020128254599237214
202412,NON PRIME,202412,0.0,-200270.3,-37632.12,204583.850026,9860198.21,-inf,inf,-inf,-inf
202412,NON PRIME,202501,9860198.209999999,-424024.38,-307710.22000000003,389044.567244,9516614.71,-0.07421094225650461,0.03945605949882827,-0.04300363653643024,-0.03120730572007437
202412,NON PRIME,202502,9516614.71,-514479.56999999995,-394592.16,334567.282518,8941662.34,-0.09552469630243125,0.03515612354952636,-0.054061195674906116,-0.041463500627525136
202412,NON PRIME,202503,8941662.34,-519646.65,-310273.59,325571.86920300004,8435150.459999999,-0.09281498321485487,0.03641066468665155,-0.05811521730980506,-0.03469976590504983
202412,NON PRIME,202504,8435150.46,-529037.44,-305321.11,311374.425151,7910046.07,-0.09891448338195971,0.03691391476981431,-0.0627181983900261,-0.03619628499193362
202412,NON PRIME,202505,7910046.069999999,-429880.50000000006,-247229.34,271430.016977,7502996.17,-0.08560125111888256,0.0343145936919935,-0.05434614365021013,-0.03125510746867243
202412,NON PRIME,202506,7502996.17,-494605.96,-283201.6,247964.992873,6753495.25,-0.10366626110113022,0.0330487964080888,-0.06592112654643671,-0.0377451345546935
202412,NON PRIME,202507,6753495.25,-429844.53,-197125.49,207708.760985,5422016.54,-0.0928363753568939,0.0307557425149592,-0.06364771338219273,-0.02918866197470117
202412,NON PRIME,202508,5422016.54,-316972.45,-148105.32,159103.183219,4810336.23,-0.08577579329922147,0.029343913292267456,-0.058460251395691984,-0.027315541903529496
202412,NON PRIME,202509,4806803.94,-317254.94,-154090.87,128811.10862400001,3930024.39,-0.09805804769312058,0.026797662278690734,-0.06600122325771414,-0.032056824435406445
202412,NRP-L,202412,0.0,-1006.24,-709.99,9237.241935999999,1023947.0,-inf,inf,-inf,-inf
202412,NRP-L,202501,1023947.0,-10274.71,-12907.84,17416.96,1018181.41,-0.022640380800959425,0.017009630381259966,-0.010034415843788788,-0.012605964957170635
202412,NRP-L,202502,1018181.41,-24792.38,-17520.93,15432.9,991301.0,-0.04155773183876928,0.01515731857646075,-0.024349668690179682,-0.0172080631485896
202412,NRP-L,202503,991301.0,-22949.8,-14802.619999999999,15760.7,969309.28,-0.03808371019498618,0.015899005448395592,-0.023151192221131624,-0.01493251797385456
202412,NRP-L,202504,969309.28,-27393.36,-15748.199999999999,15875.46,942043.18,-0.04450752808226493,0.01637811617773844,-0.02826070126967112,-0.016246826812593807
202412,NRP-L,202505,942043.18,-12091.27,-14345.53,14722.2,930328.58,-0.028063257142841372,0.01562794605657036,-0.012835154753734325,-0.015228102389107047
202412,NRP-L,202506,930328.58,-24448.91,-14744.84,14638.289999999999,894984.8300000001,-0.0421289325541305,0.01573453757596053,-0.02627986555029837,-0.01584906700383213
202412,NRP-L,202507,894984.8300000001,-11937.779999999999,-12657.9,13931.249354,826478.22,-0.027481672510583224,0.01556590557406431,-0.013338527760297342,-0.014143144750285878
202412,NRP-L,202508,826478.22,-20467.36,-11978.19,12433.024513,784003.48,-0.03925759834300292,0.01504337829132388,-0.024764548544304047,-0.01449304979869887
202412,NRP-L,202509,784003.48,-9405.44,-11269.73,11084.61,735075.42,-0.026371273249960574,0.014138470405769118,-0.011996681443301759,-0.014374591806658817
202412,NRP-M,202412,0.0,-8093.18,-4449.33,30682.454838,3175810.2199999997,-inf,inf,-inf,-inf
202412,NRP-M,202501,3175810.22,-121918.36,-44814.24,59444.867099,3068499.39,-0.05250080717984464,0.018718016185173686,-0.03838968690011962,-0.014111120279725026
202412,NRP-M,202502,3068499.3899999997,-94770.34,-62009.05,52198.319165,2963590.9299999997,-0.05109317945798908,0.017011024781399747,-0.03088491407521512,-0.020208265382773958
202412,NRP-M,202503,2963590.9299999997,-90925.18000000001,-49487.1,53719.103992,2876549.32,-0.04737910302620612,0.01812635591781893,-0.030680745807249457,-0.016698357218956666
202412,NRP-M,202504,2876549.32,-93928.86,-51609.41,53588.119693,2784258.7,-0.05059474175815627,0.018629306760156648,-0.03265331115546456,-0.017941430602691703
202412,NRP-M,202505,2784258.7,-71336.26999999999,-45875.909999999996,48721.173779,2715545.69,-0.04209816422590328,0.017498795560556207,-0.025621279373213412,-0.01647688485268987
202412,NRP-M,202506,2715545.69,-88425.37,-50675.18,47282.814710000006,2583016.79,-0.051223792887093715,0.017411901734564448,-0.03256265226014297,-0.018661140626950748
202412,NRP-M,202507,2583016.79,-72847.87000000001,-41950.49,43522.668064,2320046.12,-0.04444352063232234,0.016849549036032398,-0.028202631234154698,-0.016240889398167636
202412,NRP-M,202508,2320046.12,-89367.62,-37830.58,39031.162579,2177681.02,-0.05482572044731593,0.01682344253527167,-0.038519760115803214,-0.01630596033151272
202412,NRP-M,202509,2177681.02,-48875.170000000006,-37751.2,34754.450000000004,2034336.9899999998,-0.03977918216874572,0.01595938508937365,-0.022443677265461037,-0.017335504903284685
202412,NRP-S,202412,0.0,-32824.090000000004,-7525.139999999999,36088.287418,2864989.94,-inf,inf,-inf,-inf
202412,NRP-S,202501,2864989.94,-103179.44,-50150.41,63360.880967,2774971.81,-0.05351846017302246,0.02211556839428204,-0.03601389260026512,-0.017504567572757344
202412,NRP-S,202502,2774971.81,-116474.04,-65970.55,55127.00326699999,2647507.9699999997,-0.06574646608752396,0.019865788570659387,-0.041973053412748,-0.023773412674775965
202412,NRP-S,202503,2647507.9699999997,-137851.36,-54363.65000000001,55396.899796,2510475.61,-0.07260224036266075,0.02092416733914497,-0.052068345614838696,-0.020533894747822048
202412,NRP-S,202504,2510475.61,-111436.2,-54219.149999999994,53895.806454,2398513.3200000003,-0.06598564405092945,0.021468364894411382,-0.04438848143201041,-0.021597162618919048
202412,NRP-S,202505,2398513.32,-122431.93999999999,-47214.96,49617.657599000006,2278236.99,-0.07073002204548941,0.020686838461668418,-0.05104492811405358,-0.01968509393143583
202412,NRP-S,202506,2278236.99,-129659.58,-52336.98,46676.614626,2128226.22,-0.07988482357140553,0.02048804177567146,-0.05691224423495994,-0.02297257933644559
202412,NRP-S,202507,2128226.22,-120462.13,-40890.9,41393.033914,1762792.42,-0.07581573259632145,0.019449546070342088,-0.05660212662918888,-0.01921360596713257
202412,NRP-S,202508,1762792.42,-86718.92,-32539.76,34314.750332,1583233.33,-0.06765327479681357,0.01946613222446237,-0.04919406222543208,-0.01845921257138149
202412,NRP-S,202509,1583125.02,-79765.02,-32638.35,28881.956637,1376252.91,-0.07100094343780884,0.018243636018714426,-0.05038453627623168,-0.020616407161577168
202501,NON PRIME,202501,154279.56,-228062.13,-44525.03,177927.462125,9472322.34,-1.7668391068784486,1.1532795538501666,-1.4782394375508978,-0.2885996693275506
202501,NON PRIME,202502,9472322.34,-511448.3,-294324.77999999997,343195.784604,9008634.65,-0.08506605361151592,0.036231430084969006,-0.05399397123979208,-0.031072082371723847
202501,NON PRIME,202503,9008634.65,-540000.83,-325373.32,332560.550295,8471945.629999999,-0.09606052233453599,0.036915755074494,-0.059942582975101556,-0.03611793935943445
202501,NON PRIME,202504,8471945.629999999,-488877.08,-311011.66000000003,321378.99856800004,7991092.71,-0.09441617958069923,0.037934497293037994,-0.05770540810234167,-0.03671077147835757
202501,NON PRIME,202505,7991092.71,-439697.08,-254474.55000000002,280051.719094,7574388.38,-0.08686817375192235,0.03504548492392601,-0.05502339867109363,-0.03184477508082872
202501,NON PRIME,202506,7574388.379999999,-481745.73,-292768.68,258918.08258800002,6990648.27,-0.10225438294728689,0.03418336499243521,-0.06360193138128996,-0.03865245156599694
202501,NON PRIME,202507,6990648.27,-410732.61000000004,-227921.29000000004,232928.670469,6581104.86,-0.0913583226237758,0.03332003863913468,-0.05875458099682078,-0.032603741626955014
202501,NON PRIME,202508,6581104.859999999,-351019.13,-172888.81,188270.459995,5345445.45,-0.07960790036705175,0.028607728337426922,-0.05333741635595213,-0.02627048401109962
202501,NON PRIME,202509,5344117.52,-339812.23,-168058.16,147301.351866,4363554.4,-0.09503353698703843,0.027563269579071688,-0.06358621956352487,-0.031447317423513546
202501,NRP-L,202501,0.0,-30899.99,-1580.7199999999998,12230.743570999999,1822166.75,-inf,inf,-inf,-inf
202501,NRP-L,202502,1822166.75,-44031.13,-20933.52,29145.34412,1786184.66,-0.03565241765058,0.015994883080815737,-0.02416416060714531,-0.011488257043434692
202501,NRP-L,202503,1786184.66,-50004.16,-28940.670000000002,29390.35976,1736437.16,-0.04419746276401232,0.016454267253644426,-0.02799495545998027,-0.01620250730403205
202501,NRP-L,202504,1736437.1600000001,-45466.369999999995,-29463.129999999997,30241.685300999998,1676900.59,-0.04315128800860262,0.017415939947403564,-0.026183711710016613,-0.016967576298586005
202501,NRP-L,202505,1676900.59,-44535.36,-26904.91,28616.919006,1633802.17,-0.04260256715635123,0.017065364027333305,-0.026558139621144745,-0.016044427535206483
202501,NRP-L,202506,1633802.17,-46309.73,-29198.65,27705.14678,1570069.5899999999,-0.046216354333768576,0.01695746724341785,-0.028344759757541516,-0.01787159457622706
202501,NRP-L,202507,1570069.59,-43325.350000000006,-24553.149999999998,26352.14,1528709.08,-0.043232797088949414,0.016784058597046007,-0.027594541207565205,-0.015638255881384212
202501,NRP-L,202508,1528709.08,-31152.579999999998,-23507.34,25216.552582,1482017.77,-0.03575560629233653,0.016495324657847914,-0.02037835740466721,-0.015377248887669327
202501,NRP-L,202509,1482017.77,-43356.76,-24563.92,22488.44,1403420.31,-0.045829868828091036,0.015174204017810123,-0.029255222762949732,-0.01657464606514131
202501,NRP-M,202501,10602.8,-26314.91,-6401.3,36292.554995,4846188.43,-3.085619836269665,3.422921774908515,-2.4818830874863247,-0.6037367487833403
202501,NRP-M,202502,4846188.43,-108680.09,-62219.39000000001,82958.298932,4758179.05,-0.03526472040213261,0.01711825698283878,-0.022425890278476027,-0.012838830123656584
202501,NRP-M,202503,4758179.05,-102301.09999999999,-83608.69,83603.918477,4655398.19,-0.03907162552027124,0.017570570085419547,-0.02150005263042802,-0.017571572889843227
202501,NRP-M,202504,4655398.1899999995,-132614.38999999998,-84819.01999999999,85777.053833,4523530.67,-0.04670565247609893,0.01842528830664859,-0.028486154049048164,-0.01821949842705077
202501,NRP-M,202505,4523530.67,-118675.5,-73855.61,79449.767947,4410025.119999999,-0.042562132114382235,0.01756366293123862,-0.026235148749417014,-0.016326983364965224
202501,NRP-M,202506,4410025.12,-122277.59000000001,-82483.04,77353.376565,4274543.47,-0.046430717383305974,0.017540348288310883,-0.027727186733122283,-0.018703530650183688
202501,NRP-M,202507,4274543.470000001,-141646.39,-72751.68,74000.86967700001,4134142.99,-0.05015695161476507,0.01731199371262915,-0.03313719722213984,-0.01701975439262523
202501,NRP-M,202508,4134142.99,-97660.27,-64795.49,69374.606447,3877291.0799999996,-0.03929611539633756,0.01678089185952419,-0.023622857321633182,-0.015673258074704377
202501,NRP-M,202509,3876992.49,-118975.69,-69471.26,61584.384515,3600328.85,-0.048606477955803314,0.015884576685109852,-0.030687624571591573,-0.017918853384211737
202501,NRP-S,202501,28623.97,-72094.73000000001,-8772.0,39070.62214,3939055.34,-2.825140258321959,1.3649616786210996,-2.518683816395839,-0.3064564419261199
202501,NRP-S,202502,3939055.34,-158136.44,-66704.5,81689.77810699999,3795718.06,-0.057079913987702444,0.020738418492744506,-0.04014577769298362,-0.016934136294718825
202501,NRP-S,202503,3795718.0600000005,-203798.28,-81356.11,80353.939715,3585483.4699999997,-0.07512528209221103,0.021169628103252746,-0.05369162745454281,-0.021433654637668213
202501,NRP-S,202504,3585483.47,-187028.65,-78816.62,79617.13798900001,3398730.38,-0.07414488791381878,0.022205412088819366,-0.05216274222566698,-0.021982145688151784
202501,NRP-S,202505,3398730.38,-163231.77000000002,-67862.41,71389.366878,3235330.54,-0.06799426672968394,0.021004716142855675,-0.048027278350923505,-0.019966988378760427
202501,NRP-S,202506,3235330.54,-148139.57,-72630.32,67745.998843,3067905.87,-0.06823719779803396,0.02093943663728405,-0.04578807888976933,-0.022449118908264627
202501,NRP-S,202507,3067905.87,-155171.73,-62363.37,63408.692560999996,2913614.4499999997,-0.07090670614349716,0.020668395722649727,-0.05057903878908775,-0.02032766735440941
202501,NRP-S,202508,2913614.45,-126763.8,-53540.33,54677.35903,2463561.42,-0.061883318158310205,0.018766161401348073,-0.043507403664887784,-0.01837591449342242
202501,NRP-S,202509,2463270.07,-129583.04,-51325.009999999995,45540.8044,2185314.64,-0.07344223120447366,0.01848794614713116,-0.052606103398154795,-0.02083612780631886
202502,NON PRIME,202502,5000.0,-298255.42000000004,-51804.23,192033.880805,10415140.76,-70.01193,38.406776160999996,-59.65108400000001,-10.360846
202502,NON PRIME,202503,10415140.76,-569392.95,-287790.47,386175.068615,9942656.52,-0.08230166444721194,0.037078238068383056,-0.054669731607160724,-0.027631932840051217
202502,NON PRIME,202504,9942656.52,-502193.87,-403694.89,398833.174926,9433014.63,-0.09111134013105786,0.040113341351351445,-0.05050902331683887,-0.04060231681421898
202502,NON PRIME,202505,9433014.63,-480557.79,-326889.5,340459.91600100003,8964175.270000001,-0.08559801099343783,0.03609237654717811,-0.050944243049477804,-0.03465376794396003
202502,NON PRIME,202506,8964175.27,-483891.5900000001,-339839.62,326897.778635,8460732.79,-0.0918914663300643,0.03646713376176546,-0.053980603393534506,-0.0379108629365298
202502,NON PRIME,202507,8460732.79,-501848.11000000004,-287904.39999999997,296191.092559,7967409.71,-0.09334327529329763,0.03500773513484286,-0.05931496980889762,-0.03402830548440001
202502,NON PRIME,202508,7967409.71,-425353.48,-254131.66999999998,266536.739572,7548681.97,-0.08528306874280223,0.03345337434291427,-0.053386670885787794,-0.03189639785701443
202502,NON PRIME,202509,7547326.170000001,-488705.89999999997,-239985.68000000002,218287.46203,5958651.75,-0.09654963408054218,0.028922489516575375,-0.06475219024487978,-0.031797443835662395
202502,NRP-L,202502,0.0,-10705.199999999999,-2067.23,15038.242140999999,2143825.85,-inf,inf,-inf,-inf
202502,NRP-L,202503,2143825.85,-71702.87999999999,-21992.66,34232.508139,2084725.24,-0.043704827983112524,0.015967951939286483,-0.03344622418840597,-0.010258603794706552
202502,NRP-L,202504,2084725.24,-62253.38,-39723.14,36715.755048,2018928.56,-0.04891604804477735,0.017611795714623766,-0.029861671363464664,-0.019054376681312688
202502,NRP-L,202505,2018928.5599999998,-55770.56,-32564.18,31613.166363,1962952.03,-0.04375327673803376,0.015658387814871468,-0.02762384024128125,-0.016129436496752518
202502,NRP-L,202506,1962952.0299999998,-68735.08,-34642.64,33188.801874000004,1892763.12,-0.05266441483035121,0.016907597010406825,-0.035016179177847766,-0.017648235652503442
202502,NRP-L,202507,1892763.12,-47302.590000000004,-29708.53,30940.868748,1846692.8900000001,-0.040687141030093604,0.01634693133074148,-0.024991288925790143,-0.01569585210430347
202502,NRP-L,202508,1846692.89,-25322.98,-28434.300000000003,29519.181198,1822454.78,-0.029110027060319704,0.015984889181005078,-0.013712610330134536,-0.015397416730185172
202502,NRP-L,202509,1822454.78,-41074.11,-30434.54,27914.175938,1763144.41,-0.03923754420946455,0.015316800309305892,-0.02253779377724807,-0.016699750432216484
202502,NRP-M,202502,0.0,-41373.46,-8189.959999999999,39924.748936,4665466.24,-inf,inf,-inf,-inf
202502,NRP-M,202503,4665466.24,-141385.28,-61616.8,82254.33657300001,4544706.28,-0.043511638399509674,0.017630464425566178,-0.030304641106994698,-0.01320699729251497
202502,NRP-M,202504,4544706.28,-109821.26999999999,-90027.58,88066.630252,4432904.46,-0.04397398592720495,0.01937784860587294,-0.024164657347229047,-0.01980932857997591
202502,NRP-M,202505,4432904.46,-106207.53,-78134.07,78190.879346,4326548.55,-0.04158483487821436,0.017638746797173248,-0.023958903458975066,-0.017625931419239297
202502,NRP-M,202506,4326548.55,-127045.03,-83490.23,80525.630673,4196790.78,-0.04866124985469076,0.018611978981028655,-0.029364059719149575,-0.01929719013554118
202502,NRP-M,202507,4196790.779999999,-152960.51,-72695.35,76188.36134300001,4047693.56,-0.053768670355304214,0.018153957472952707,-0.03644701821423656,-0.01732165214106766
202502,NRP-M,202508,4047693.56,-151945.16,-70645.87999999999,72540.296088,3898003.2099999995,-0.05499206812484095,0.01792139029615671,-0.0375387014228419,-0.01745336670199905
202502,NRP-M,202509,3898003.21,-151250.87,-70653.29,64746.900065,3515586.4999999995,-0.05692764937461403,0.016610273664961914,-0.03880214095565098,-0.01812550841896305
202502,NRP-S,202502,5000.0,-68728.94,-11493.66,41284.076065,3835324.04,-16.044520000000002,8.256815213,-13.745788000000001,-2.2987319999999998
202502,NRP-S,202503,3835324.04,-173715.28,-62826.92,81772.623697,3680748.12,-0.061674632321288815,0.021320916523392377,-0.045293507976968746,-0.01638112434432007
202502,NRP-S,202504,3680748.12,-164307.82,-89253.97,85954.231626,3513567.35,-0.06888865571165462,0.02335238077252621,-0.04463978915242915,-0.024248866559225465
202502,NRP-S,202505,3513567.35,-170494.01,-75008.31,74618.564626,3342779.4,-0.0698726665933983,0.021237266058383657,-0.04852447470517393,-0.02134819188822437
202502,NRP-S,202506,3342779.4,-178409.87,-76757.87,74154.628182,3160167.2199999997,-0.07633400516947066,0.022183524339655796,-0.053371715166127924,-0.022962290003342725
202502,NRP-S,202507,3160167.22,-151361.08000000002,-65380.68000000001,68047.394149,3011400.1199999996,-0.06858553516671184,0.02153284602104062,-0.047896541373528966,-0.020688993793182883
202502,NRP-S,202508,3011400.12,-138591.39,-62513.12,62754.026645,2870085.89,-0.06678106594483366,0.020838820530099465,-0.046022243633303705,-0.02075882231152996
202502,NRP-S,202509,2870129.83,-153224.4,-54923.29,53465.364767,2387772.21,-0.07252204685110011,0.018628204274299325,-0.05338587766951295,-0.01913616918158716
202503,NON PRIME,202503,248230.6,-334129.11,-52745.91,217933.883235,10628586.17,-1.558530737145219,0.8779493069549039,-1.346043195319191,-0.21248754182602791
202503,NON PRIME,202504,10628586.17,-576025.1799999999,-336344.95999999996,414744.19907000003,10137129.1,-0.08584115755444827,0.03902157751147066,-0.05419584230552463,-0.031645315248923646
202503,NON PRIME,202505,10137129.1,-515551.35,-396521.99,385071.67349200003,9616184.89,-0.08997353501199862,0.03798626511444942,-0.050857727559176495,-0.03911580745282212
202503,NON PRIME,202506,9616184.89,-518979.05,-379327.85000000003,365242.937194,9090240.559999999,-0.09341614270896158,0.03798210427233164,-0.053969329410429,-0.03944681329853258
202503,NON PRIME,202507,9090240.56,-509597.51,-315651.26,341160.704422,8610393.98,-0.09078404081310693,0.03753043741473878,-0.056059848651574075,-0.03472419216153285
202503,NON PRIME,202508,8610393.98,-447289.41000000003,-297290.71,317901.504128,8182381.8,-0.08647457035409663,0.03692066877153512,-0.05194761250634434,-0.03452695784775228
202503,NON PRIME,202509,8181718.38,-448764.55000000005,-285976.61,285891.361152,7538149.369999999,-0.08980279274779927,0.034942703705233134,-0.05484966961182549,-0.03495312313597379
202503,NRP-L,202503,0.0,-24273.4,-3242.43,20015.552022,2322013.1,-inf,inf,-inf,-inf
202503,NRP-L,202504,2322013.1,-51279.47,-27139.79,37612.209636,2281824.79,-0.03377210059667622,0.016198103979689002,-0.022084057148514795,-0.011688043448161425
202503,NRP-L,202505,2281824.79,-57416.9,-39164.85,36448.771573,2222150.9,-0.04232654076827695,0.015973518971629717,-0.02516271198894285,-0.017163828779334103
202503,NRP-L,202506,2222150.9,-43609.83,-37624.27,35976.514221,2177726.2800000003,-0.036556518281454245,0.016189951015927857,-0.019625053366087785,-0.016931464915366456
202503,NRP-L,202507,2177726.2800000003,-64920.10999999999,-34101.69,35086.595631000004,2114054.7600000002,-0.045470269110220764,0.016111572860754566,-0.02981095952977157,-0.0156593095804492
202503,NRP-L,202508,2114054.7600000002,-31790.61,-32804.75,34145.553373,2083733.31,-0.03055519716055037,0.016151688224480997,-0.015037741974100991,-0.015517455186449378
202503,NRP-L,202509,2083733.31,-40607.51,-33620.58,32954.452728000004,2042517.9,-0.03562264405131576,0.015815100987179594,-0.019487863348501156,-0.016134780702814603
202503,NRP-M,202503,52012.98,-73745.4,-8625.88,43519.91269,4865490.33,-1.583667769083794,0.8367125415617408,-1.4178268578343327,-0.16584091124946115
202503,NRP-M,202504,4865490.33,-104060.63,-67422.38,85457.527777,4780626.02,-0.03524475404722467,0.017564011431711136,-0.021387490867749808,-0.013857263179474864
202503,NRP-M,202505,4780626.0200000005,-82314.07999999999,-87402.20999999999,82986.782469,4694673.2,-0.035500850576887406,0.01735897811747257,-0.017218263812236033,-0.018282586764651377
202503,NRP-M,202506,4694673.2,-121000.93,-85027.70999999999,81367.038554,4571056.63,-0.04388561913106113,0.017331779037143627,-0.02577409009001947,-0.01811152904104166
202503,NRP-M,202507,4571056.63,-128674.41,-76434.54000000001,79157.894019,4446204.5,-0.04487123363422431,0.017317198281789827,-0.02814981751823101,-0.016721416115993298
202503,NRP-M,202508,4446204.5,-90657.58,-77651.91,77152.60863,4355070.3100000005,-0.037854644337659234,0.017352465148645323,-0.020389880852308976,-0.017464763485350258
202503,NRP-M,202509,4354921.08,-104748.17,-75474.06,73575.974115,4203609.43,-0.04138358116928263,0.01689490412418679,-0.02405282853024744,-0.017330752639035194
202503,NRP-S,202503,115729.67,-86620.91,-9483.63,41876.241974,3515468.5900000003,-0.8304226565236038,0.3618453415964981,-0.7484762550519672,-0.08194640147163644
202503,NRP-S,202504,3515468.59,-152168.27000000002,-62504.049999999996,78478.913374,3380170.79,-0.06106506558205375,0.02232388410388272,-0.043285344785287935,-0.017779720796765815
